Channel              :,CH1,CH2
Frequency            :,500.0Hz,500.0Hz
Period               :,2.000ms,2.000ms
PK-PK                :,9.840V,5.120V
Probe attenuation    :,10X,10X
Voltage per ADC value:,5.000000mV,5.000000mV
Time interval        :,1.00000uS,1.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,160.000000,-2320.000000
2,160.000000,-2320.000000
3,80.000000,-2320.000000
4,160.000000,-2320.000000
5,80.000000,-2320.000000
6,160.000000,-2320.000000
7,80.000000,-2320.000000
8,160.000000,-2320.000000
9,160.000000,-2320.000000
10,160.000000,-2320.000000
11,160.000000,-2320.000000
12,160.000000,-2240.000000
13,160.000000,-2320.000000
14,160.000000,-2320.000000
15,160.000000,-2240.000000
16,160.000000,-2320.000000
17,80.000000,-2320.000000
18,160.000000,-2320.000000
19,160.000000,-2320.000000
20,160.000000,-2320.000000
21,80.000000,-2320.000000
22,160.000000,-2240.000000
23,160.000000,-2320.000000
24,160.000000,-2320.000000
25,160.000000,-2320.000000
26,160.000000,-2320.000000
27,160.000000,-2240.000000
28,160.000000,-2240.000000
29,160.000000,-2240.000000
30,160.000000,-2320.000000
31,80.000000,-2240.000000
32,160.000000,-2320.000000
33,160.000000,-2240.000000
34,160.000000,-2320.000000
35,80.000000,-2320.000000
36,160.000000,-2320.000000
37,160.000000,-2320.000000
38,160.000000,-2320.000000
39,160.000000,-2240.000000
40,160.000000,-2240.000000
41,160.000000,-2240.000000
42,160.000000,-2320.000000
43,160.000000,-2240.000000
44,160.000000,-2320.000000
45,160.000000,-2320.000000
46,80.000000,-2320.000000
47,80.000000,-2320.000000
48,80.000000,-2320.000000
49,80.000000,-2400.000000
50,160.000000,-2320.000000
51,80.000000,-2240.000000
52,160.000000,-2320.000000
53,80.000000,-2320.000000
54,160.000000,-2320.000000
55,160.000000,-2240.000000
56,160.000000,-2320.000000
57,160.000000,-2320.000000
58,160.000000,-2320.000000
59,160.000000,-2240.000000
60,160.000000,-2240.000000
61,160.000000,-2320.000000
62,80.000000,-2240.000000
63,80.000000,-2320.000000
64,160.000000,-2320.000000
65,160.000000,-2320.000000
66,160.000000,-2320.000000
67,80.000000,-2240.000000
68,160.000000,-2320.000000
69,160.000000,-2240.000000
70,160.000000,-2320.000000
71,160.000000,-2320.000000
72,160.000000,-2320.000000
