Channel              :,CH1,CH2
Frequency            :,45.35kHz,45.35kHz
Period               :,22.050us,22.050us
PK-PK                :,7.920V,3.840V
Probe attenuation    :,10X,10X
Voltage per ADC value:,5.000000mV,5.000000mV
Time interval        :,0.01000uS,0.01000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-80.000000,-160.000000
2,-80.000000,-160.000000
3,-80.000000,-160.000000
4,-80.000000,-160.000000
5,-80.000000,-160.000000
6,-160.000000,-80.000000
7,-160.000000,-160.000000
8,-80.000000,-80.000000
9,-160.000000,-160.000000
10,-160.000000,-80.000000
11,-160.000000,-160.000000
12,-80.000000,-160.000000
13,-80.000000,-160.000000
14,-160.000000,-80.000000
15,-80.000000,-80.000000
16,-80.000000,-160.000000
17,-80.000000,-160.000000
18,-80.000000,-160.000000
19,-160.000000,-160.000000
20,-80.000000,-160.000000
21,-80.000000,-160.000000
22,-160.000000,-80.000000
23,-80.000000,-160.000000
24,-160.000000,-80.000000
25,-160.000000,-160.000000
26,-160.000000,-160.000000
27,-80.000000,-160.000000
28,-80.000000,-160.000000
29,-80.000000,-160.000000
30,-80.000000,-160.000000
31,-80.000000,-160.000000
32,-160.000000,-160.000000
33,-160.000000,-160.000000
34,-80.000000,-160.000000
35,-80.000000,-160.000000
36,-160.000000,-80.000000
37,-80.000000,-160.000000
38,-80.000000,-160.000000
39,-80.000000,-160.000000
40,-160.000000,-80.000000
41,-80.000000,-160.000000
42,-80.000000,-80.000000
43,-80.000000,-160.000000
44,-160.000000,-80.000000
45,-80.000000,-160.000000
46,-160.000000,-80.000000
47,-80.000000,-160.000000
48,-80.000000,-160.000000
49,-160.000000,-160.000000
50,-160.000000,-80.000000
51,-80.000000,-160.000000
52,-80.000000,-80.000000
53,-80.000000,-160.000000
54,-80.000000,-160.000000
55,-80.000000,-80.000000
56,-80.000000,-80.000000
57,-80.000000,-160.000000
58,-80.000000,-80.000000
59,-80.000000,-160.000000
60,-80.000000,-160.000000
61,-80.000000,-160.000000
62,-80.000000,-80.000000
63,-80.000000,-160.000000
64,-80.000000,-80.000000
65,-80.000000,-160.000000
66,-160.000000,-80.000000
67,-160.000000,-160.000000
68,-80.000000,-80.000000
69,-160.000000,-80.000000
70,-160.000000,-160.000000
71,-80.000000,-160.000000
72,-80.000000,-160.000000
73,-80.000000,-160.000000
74,-80.000000,-80.000000
75,-80.000000,-160.000000
76,-80.000000,-160.000000
77,-80.000000,-80.000000
78,-80.000000,-160.000000
79,-80.000000,-160.000000
80,-80.000000,-80.000000
81,-160.000000,-160.000000
82,-160.000000,-160.000000
83,-80.000000,-160.000000
84,-80.000000,-80.000000
85,-80.000000,-160.000000
86,-80.000000,-160.000000
87,-80.000000,-80.000000
88,-160.000000,-80.000000
89,-80.000000,-240.000000
90,-80.000000,-160.000000
91,-80.000000,-160.000000
92,-80.000000,-160.000000
93,-80.000000,-160.000000
94,-160.000000,-80.000000
95,-80.000000,-160.000000
96,-80.000000,-160.000000
97,-80.000000,-160.000000
98,-80.000000,-160.000000
99,-160.000000,-80.000000
100,-160.000000,-80.000000
101,-80.000000,-160.000000
102,-80.000000,-160.000000
103,-80.000000,-160.000000
104,-80.000000,-80.000000
105,-80.000000,-160.000000
106,-80.000000,-160.000000
107,-80.000000,-160.000000
108,-160.000000,-160.000000
109,-160.000000,-160.000000
110,-160.000000,-160.000000
111,-160.000000,-80.000000
112,-80.000000,-80.000000
113,-160.000000,-160.000000
114,-160.000000,-160.000000
115,-160.000000,-160.000000
116,-160.000000,-160.000000
117,-80.000000,-160.000000
118,-160.000000,-80.000000
119,-80.000000,-160.000000
120,-80.000000,-160.000000
121,-80.000000,-80.000000
122,-160.000000,-160.000000
123,-80.000000,-160.000000
124,-80.000000,-160.000000
125,-160.000000,-160.000000
126,-80.000000,-160.000000
127,-80.000000,-160.000000
128,-80.000000,-160.000000
129,-80.000000,-160.000000
130,-160.000000,-160.000000
131,-80.000000,-160.000000
132,-80.000000,-80.000000
133,-80.000000,-160.000000
134,-80.000000,-160.000000
135,-80.000000,-80.000000
136,-160.000000,-160.000000
137,-80.000000,-160.000000
138,-160.000000,-160.000000
139,-80.000000,-80.000000
140,-80.000000,-80.000000
141,-80.000000,-80.000000
142,-160.000000,-80.000000
143,-80.000000,-160.000000
144,-80.000000,-160.000000
145,-80.000000,-160.000000
146,-80.000000,-160.000000
147,-160.000000,-160.000000
148,-80.000000,-80.000000
149,-80.000000,-160.000000
150,-160.000000,-160.000000
151,-80.000000,-160.000000
152,-160.000000,-160.000000
153,-80.000000,-160.000000
154,-80.000000,-80.000000
155,-80.000000,-160.000000
156,-80.000000,-160.000000
157,-80.000000,-160.000000
158,-80.000000,-160.000000
159,-80.000000,-160.000000
160,-80.000000,-160.000000
161,-160.000000,-160.000000
162,-80.000000,-160.000000
163,-80.000000,-160.000000
164,-160.000000,-160.000000
165,-80.000000,-80.000000
166,-80.000000,-80.000000
167,-80.000000,-160.000000
168,-160.000000,-160.000000
169,-80.000000,-160.000000
170,-80.000000,-160.000000
171,-80.000000,-160.000000
172,-80.000000,-160.000000
173,-80.000000,-160.000000
174,-80.000000,-160.000000
175,-160.000000,-160.000000
176,-80.000000,-160.000000
177,-80.000000,-160.000000
178,-160.000000,-160.000000
179,-80.000000,-160.000000
180,-80.000000,-160.000000
181,-160.000000,-160.000000
182,-80.000000,-160.000000
183,-80.000000,-160.000000
184,-80.000000,-80.000000
185,-80.000000,-80.000000
186,-160.000000,-160.000000
187,-160.000000,-160.000000
188,-80.000000,-160.000000
189,-160.000000,-80.000000
190,-80.000000,-160.000000
191,-80.000000,-160.000000
192,-160.000000,-80.000000
193,-80.000000,-80.000000
194,-80.000000,-80.000000
195,-160.000000,-160.000000
196,-80.000000,-80.000000
197,-160.000000,-160.000000
198,-80.000000,-160.000000
199,-80.000000,-160.000000
200,-160.000000,-160.000000
201,-80.000000,-160.000000
202,-160.000000,-80.000000
203,-160.000000,-160.000000
204,-160.000000,-160.000000
205,-80.000000,-160.000000
206,-160.000000,-160.000000
207,-80.000000,-160.000000
208,-80.000000,-160.000000
209,-160.000000,-160.000000
210,-80.000000,-160.000000
211,-160.000000,-80.000000
212,-80.000000,-80.000000
213,-80.000000,-80.000000
214,-160.000000,-80.000000
215,-80.000000,-80.000000
216,-80.000000,-80.000000
217,-160.000000,-160.000000
218,-80.000000,-160.000000
219,-80.000000,-160.000000
220,-80.000000,-80.000000
221,-160.000000,-160.000000
222,-160.000000,-160.000000
223,-80.000000,-160.000000
224,-80.000000,-80.000000
225,-80.000000,-80.000000
226,-80.000000,-160.000000
227,-80.000000,-160.000000
228,-160.000000,-80.000000
229,-80.000000,-160.000000
230,-160.000000,-160.000000
231,-80.000000,-160.000000
232,-80.000000,-80.000000
233,-80.000000,-160.000000
234,-80.000000,-160.000000
235,-80.000000,-80.000000
236,-80.000000,-80.000000
237,-80.000000,-160.000000
238,-80.000000,-160.000000
239,-80.000000,-160.000000
240,-80.000000,-80.000000
241,-80.000000,-160.000000
242,-80.000000,-160.000000
243,-80.000000,-160.000000
244,-80.000000,-80.000000
245,-160.000000,-160.000000
246,-80.000000,-160.000000
247,-80.000000,-160.000000
248,-80.000000,-80.000000
249,-80.000000,-160.000000
250,-160.000000,-160.000000
251,-160.000000,-160.000000
252,-80.000000,-160.000000
253,-80.000000,-160.000000
254,-160.000000,-80.000000
255,-80.000000,-160.000000
256,-80.000000,-80.000000
257,-80.000000,-160.000000
258,-80.000000,-80.000000
259,-160.000000,-80.000000
260,-80.000000,-160.000000
261,-160.000000,-160.000000
262,-80.000000,-160.000000
263,-160.000000,-160.000000
264,-160.000000,-160.000000
265,-80.000000,-160.000000
266,-160.000000,-160.000000
267,-80.000000,-160.000000
268,-80.000000,-80.000000
269,-80.000000,-160.000000
270,-160.000000,-160.000000
271,-80.000000,-80.000000
272,-160.000000,-160.000000
273,-80.000000,-160.000000
274,-80.000000,-160.000000
275,-80.000000,-80.000000
276,-80.000000,-160.000000
277,-80.000000,-160.000000
278,-80.000000,-80.000000
279,-80.000000,-80.000000
280,-80.000000,-160.000000
281,-80.000000,-80.000000
282,-160.000000,-160.000000
283,-80.000000,-80.000000
284,-80.000000,-160.000000
285,-80.000000,-80.000000
286,-160.000000,-80.000000
287,-160.000000,-160.000000
288,-80.000000,-160.000000
289,-80.000000,-160.000000
290,-160.000000,-80.000000
291,-80.000000,-160.000000
292,-80.000000,-160.000000
293,-80.000000,-160.000000
294,-160.000000,-80.000000
295,-80.000000,-160.000000
296,-80.000000,-160.000000
297,-80.000000,-160.000000
298,-80.000000,-160.000000
299,-160.000000,-160.000000
300,-80.000000,-80.000000
301,-80.000000,-160.000000
302,-80.000000,-160.000000
303,-80.000000,-160.000000
304,-160.000000,-80.000000
305,-80.000000,-80.000000
306,-80.000000,-80.000000
307,-160.000000,-160.000000
308,-80.000000,-160.000000
309,-80.000000,-160.000000
310,-80.000000,-80.000000
311,-80.000000,-160.000000
312,-160.000000,-80.000000
313,-80.000000,-160.000000
314,-80.000000,-80.000000
315,-80.000000,-160.000000
316,-160.000000,-160.000000
317,-80.000000,-160.000000
318,-160.000000,-80.000000
319,-80.000000,-160.000000
320,-80.000000,-160.000000
321,-160.000000,-80.000000
322,-160.000000,-160.000000
323,-80.000000,-160.000000
324,-80.000000,-80.000000
325,-80.000000,-160.000000
326,-160.000000,-160.000000
327,-160.000000,-160.000000
328,-160.000000,-160.000000
329,-160.000000,-160.000000
330,-160.000000,-80.000000
331,-80.000000,-160.000000
332,-80.000000,-160.000000
333,-160.000000,-160.000000
334,-80.000000,-80.000000
335,-80.000000,-160.000000
336,-160.000000,-160.000000
337,-80.000000,-160.000000
338,-80.000000,-160.000000
339,-160.000000,-160.000000
340,-160.000000,-80.000000
341,-80.000000,-160.000000
342,-160.000000,-160.000000
343,-80.000000,-160.000000
344,-80.000000,-160.000000
345,-80.000000,-160.000000
346,-160.000000,-80.000000
347,-80.000000,-160.000000
348,-80.000000,-80.000000
349,-80.000000,-160.000000
350,-80.000000,-160.000000
351,-80.000000,-160.000000
352,-160.000000,-160.000000
353,-80.000000,-160.000000
354,-160.000000,-80.000000
355,-80.000000,-160.000000
356,-80.000000,-160.000000
357,-160.000000,-160.000000
358,-80.000000,-160.000000
359,-80.000000,-160.000000
360,-80.000000,-160.000000
361,-160.000000,-80.000000
362,-80.000000,-80.000000
363,-160.000000,-160.000000
364,-80.000000,-160.000000
365,-80.000000,-160.000000
366,-80.000000,-160.000000
367,-80.000000,-80.000000
368,-160.000000,-160.000000
369,-160.000000,-160.000000
370,-80.000000,-160.000000
371,-80.000000,-160.000000
372,-80.000000,-160.000000
373,-160.000000,-160.000000
374,-80.000000,-160.000000
375,-80.000000,-160.000000
376,-80.000000,-80.000000
377,-80.000000,-160.000000
378,-80.000000,-160.000000
379,-80.000000,-80.000000
380,-80.000000,-160.000000
381,-80.000000,-160.000000
382,-80.000000,-80.000000
383,-80.000000,-160.000000
384,-80.000000,-160.000000
385,-80.000000,-160.000000
386,-160.000000,-160.000000
387,-160.000000,-160.000000
388,-80.000000,-160.000000
389,-80.000000,-160.000000
390,-80.000000,-160.000000
391,-80.000000,-80.000000
392,-160.000000,-160.000000
393,-80.000000,-160.000000
394,-80.000000,-80.000000
395,-80.000000,-160.000000
396,-80.000000,-80.000000
397,-80.000000,-160.000000
398,-160.000000,-80.000000
399,-80.000000,-160.000000
400,-160.000000,-80.000000
401,-160.000000,-160.000000
402,-80.000000,-80.000000
403,-80.000000,-80.000000
404,-80.000000,-160.000000
405,-80.000000,-160.000000
406,-80.000000,-160.000000
407,-160.000000,-160.000000
408,-160.000000,-160.000000
409,-160.000000,-160.000000
410,-80.000000,-80.000000
411,-80.000000,-160.000000
412,-80.000000,-160.000000
413,-80.000000,-160.000000
414,-80.000000,-160.000000
415,-80.000000,-160.000000
416,-80.000000,-80.000000
417,-80.000000,-160.000000
418,-160.000000,-160.000000
419,-80.000000,-160.000000
420,-80.000000,-160.000000
421,-80.000000,-160.000000
422,-80.000000,-160.000000
423,-160.000000,-160.000000
424,-160.000000,-160.000000
425,-80.000000,-160.000000
426,-80.000000,-160.000000
427,-80.000000,-160.000000
428,-160.000000,-160.000000
429,-160.000000,-160.000000
430,-80.000000,-160.000000
431,-80.000000,-160.000000
432,-80.000000,-160.000000
433,-80.000000,-160.000000
434,-80.000000,-160.000000
435,-80.000000,-160.000000
436,-160.000000,-160.000000
437,-80.000000,-160.000000
438,-80.000000,-160.000000
439,-80.000000,-160.000000
440,-80.000000,-160.000000
441,-80.000000,-160.000000
442,-80.000000,-160.000000
443,-80.000000,-160.000000
444,-160.000000,-160.000000
445,-80.000000,-160.000000
446,-80.000000,-160.000000
447,-80.000000,-160.000000
448,-160.000000,-160.000000
449,-160.000000,-160.000000
450,-80.000000,-80.000000
451,-160.000000,-160.000000
452,-80.000000,-160.000000
453,-80.000000,-160.000000
454,-160.000000,-160.000000
455,-160.000000,-160.000000
456,-80.000000,-160.000000
457,-80.000000,-160.000000
458,-160.000000,-160.000000
459,-80.000000,-160.000000
460,-80.000000,-80.000000
461,-80.000000,-160.000000
462,-160.000000,-160.000000
463,-80.000000,-80.000000
464,-80.000000,-160.000000
465,-80.000000,-160.000000
466,-80.000000,-80.000000
467,-80.000000,-160.000000
468,-160.000000,-80.000000
469,-160.000000,-160.000000
470,-80.000000,-80.000000
471,-160.000000,-80.000000
472,-80.000000,-160.000000
473,-80.000000,-160.000000
474,-160.000000,-160.000000
475,-80.000000,-160.000000
476,-160.000000,-160.000000
477,-80.000000,-160.000000
478,-80.000000,-160.000000
479,-80.000000,-160.000000
480,-160.000000,-160.000000
481,-80.000000,-80.000000
482,-160.000000,-160.000000
483,-80.000000,-80.000000
484,-160.000000,-160.000000
485,-160.000000,-160.000000
486,-80.000000,-80.000000
487,-160.000000,-160.000000
488,-80.000000,-80.000000
489,-80.000000,-160.000000
490,-80.000000,-80.000000
491,-160.000000,-160.000000
492,-80.000000,-160.000000
493,-80.000000,-160.000000
494,-160.000000,-80.000000
495,-80.000000,-160.000000
496,-80.000000,-160.000000
497,-80.000000,-160.000000
498,-80.000000,-80.000000
499,-80.000000,-80.000000
500,-80.000000,-80.000000
501,-80.000000,-160.000000
502,-80.000000,-160.000000
503,-160.000000,-80.000000
504,-80.000000,-80.000000
505,-80.000000,-160.000000
506,-80.000000,-160.000000
507,-160.000000,-160.000000
508,-80.000000,-80.000000
509,-80.000000,-80.000000
510,-80.000000,-160.000000
511,-160.000000,-160.000000
512,-160.000000,-80.000000
513,-80.000000,-160.000000
514,-80.000000,-160.000000
515,-80.000000,-160.000000
516,-160.000000,-80.000000
517,-80.000000,-160.000000
518,-80.000000,-160.000000
519,-80.000000,-160.000000
520,-80.000000,-160.000000
521,-80.000000,-160.000000
522,-160.000000,-160.000000
523,-80.000000,-80.000000
524,-80.000000,-80.000000
525,-80.000000,-160.000000
526,-160.000000,-160.000000
527,-80.000000,-160.000000
528,-80.000000,-160.000000
529,-80.000000,-160.000000
530,-80.000000,-80.000000
531,-80.000000,-160.000000
532,-80.000000,-160.000000
533,-80.000000,-160.000000
534,-80.000000,-80.000000
535,-80.000000,-80.000000
536,-80.000000,-80.000000
537,-80.000000,-160.000000
538,-80.000000,-160.000000
539,-160.000000,-80.000000
540,-160.000000,-80.000000
541,-80.000000,-160.000000
542,-160.000000,-160.000000
543,-80.000000,-160.000000
544,-160.000000,-80.000000
545,-160.000000,-160.000000
546,-160.000000,-160.000000
547,-160.000000,-160.000000
548,-80.000000,-160.000000
549,-80.000000,-160.000000
550,-80.000000,-160.000000
551,-80.000000,-160.000000
552,-80.000000,-80.000000
553,-80.000000,-160.000000
554,-80.000000,-160.000000
555,-80.000000,-160.000000
556,-80.000000,-160.000000
557,-160.000000,-160.000000
558,-80.000000,-160.000000
559,-80.000000,-160.000000
560,-80.000000,-80.000000
561,-80.000000,-80.000000
562,-160.000000,-80.000000
563,-80.000000,-160.000000
564,-80.000000,-80.000000
565,-160.000000,-160.000000
566,-80.000000,-160.000000
567,-80.000000,-160.000000
568,-80.000000,-160.000000
569,-160.000000,-160.000000
570,-160.000000,-160.000000
571,-80.000000,-160.000000
572,-160.000000,-160.000000
573,-80.000000,-80.000000
574,-80.000000,-160.000000
575,-160.000000,-160.000000
576,-160.000000,-160.000000
577,-80.000000,-160.000000
578,-80.000000,-80.000000
579,-160.000000,-160.000000
580,-80.000000,-160.000000
581,-80.000000,-160.000000
582,-160.000000,-80.000000
583,-80.000000,-160.000000
584,-80.000000,-160.000000
585,-160.000000,-160.000000
586,-160.000000,-80.000000
587,-160.000000,-160.000000
588,-80.000000,-160.000000
589,-80.000000,-160.000000
590,-80.000000,-160.000000
591,-160.000000,-160.000000
592,-80.000000,-80.000000
593,-80.000000,-160.000000
594,-80.000000,-80.000000
595,-80.000000,-160.000000
596,-80.000000,-80.000000
597,-80.000000,-160.000000
598,-160.000000,-160.000000
599,-80.000000,-160.000000
600,-160.000000,-160.000000
601,-80.000000,-160.000000
602,-80.000000,-160.000000
603,-80.000000,-160.000000
604,-80.000000,-160.000000
605,-160.000000,-160.000000
606,-80.000000,-160.000000
607,-80.000000,-160.000000
608,-80.000000,-80.000000
609,-160.000000,-160.000000
610,-80.000000,-160.000000
