TimeUs,Ugen,Ur1,Uc1
872,-80.0,0.0,0.0
876,-80.0,0.0,0.0
880,-80.0,0.0,-80.0
884,0.0,0.0,0.0
888,0.0,0.0,0.0
892,0.0,0.0,0.0
896,-80.0,0.0,-80.0
900,-80.0,0.0,0.0
904,0.0,0.0,0.0
908,0.0,0.0,80.0
912,-80.0,0.0,0.0
916,0.0,0.0,0.0
920,-80.0,0.0,0.0
924,0.0,80.0,0.0
928,0.0,0.0,0.0
932,0.0,0.0,-80.0
936,0.0,0.0,0.0
940,-80.0,0.0,0.0
944,-80.0,0.0,-80.0
948,-80.0,0.0,0.0
952,-80.0,0.0,-80.0
956,0.0,0.0,0.0
960,-80.0,0.0,0.0
964,0.0,0.0,0.0
968,0.0,0.0,0.0
972,0.0,0.0,0.0
976,-80.0,0.0,0.0
980,-80.0,0.0,0.0
984,0.0,0.0,0.0
988,0.0,0.0,0.0
992,0.0,0.0,0.0
996,0.0,0.0,80.0
1000,0.0,0.0,0.0
1004,-80.0,0.0,0.0
1008,-80.0,0.0,0.0
1012,-80.0,0.0,0.0
1016,-80.0,0.0,0.0
1020,0.0,0.0,0.0
1024,0.0,80.0,0.0
1028,-80.0,80.0,0.0
1032,0.0,0.0,0.0
1036,-80.0,0.0,0.0
1040,0.0,0.0,0.0
1044,-80.0,0.0,0.0
1048,0.0,0.0,0.0
1052,-80.0,0.0,0.0
1056,-80.0,0.0,0.0
1060,-80.0,0.0,0.0
1064,-80.0,0.0,0.0
1068,-80.0,0.0,0.0
1072,-80.0,0.0,0.0
1076,0.0,80.0,0.0
1080,-80.0,0.0,0.0
1084,-80.0,0.0,0.0
1088,-80.0,0.0,0.0
1092,-80.0,0.0,0.0
1096,-80.0,0.0,0.0
1100,0.0,0.0,-80.0
1104,-80.0,0.0,0.0
1108,-80.0,0.0,0.0
1112,-80.0,0.0,0.0
1116,0.0,0.0,0.0
1120,-80.0,0.0,0.0
1124,0.0,0.0,0.0
1128,-80.0,0.0,0.0
1132,-80.0,0.0,0.0
1136,0.0,0.0,0.0
1140,0.0,0.0,0.0
1144,-80.0,0.0,0.0
1148,0.0,0.0,0.0
1152,0.0,0.0,80.0
1156,-80.0,0.0,0.0
1160,0.0,0.0,0.0
1164,0.0,0.0,0.0
1168,-80.0,0.0,0.0
1172,-80.0,0.0,0.0
1176,0.0,0.0,-80.0
1180,-80.0,0.0,0.0
1184,-80.0,0.0,0.0
1188,-80.0,0.0,0.0
1192,-80.0,0.0,0.0
1196,0.0,0.0,0.0
1200,-2000.0,80.0,0.0
1204,-2000.0,-1840.0,0.0
1208,-2000.0,-1840.0,0.0
1212,-2000.0,-1840.0,0.0
1216,-2000.0,-1920.0,0.0
1220,-2000.0,-1840.0,0.0
1224,-2000.0,-1840.0,-80.0
1228,-2000.0,-1840.0,-80.0
1232,-2000.0,-1840.0,-80.0
1236,-2000.0,-1760.0,-80.0
1240,-2000.0,-1760.0,-80.0
1244,-2000.0,-1760.0,-80.0
1248,-2000.0,-1760.0,-160.0
1252,-2080.0,-1760.0,-160.0
1256,-2000.0,-1760.0,-80.0
1260,-2000.0,-1760.0,-160.0
1264,-2000.0,-1760.0,-160.0
1268,-2000.0,-1760.0,-160.0
1272,-2080.0,-1680.0,-160.0
1276,-2000.0,-1680.0,-240.0
1280,-2000.0,-1760.0,-160.0
1284,-2000.0,-1680.0,-240.0
1288,-2000.0,-1680.0,-160.0
1292,-2000.0,-1680.0,-240.0
1296,-2000.0,-1680.0,-160.0
1300,-2000.0,-1680.0,-240.0
1304,-2000.0,-1680.0,-160.0
1308,-2000.0,-1680.0,-320.0
1312,-2000.0,-1680.0,-320.0
1316,-2080.0,-1680.0,-240.0
1320,-2000.0,-1680.0,-240.0
1324,-2080.0,-1600.0,-320.0
1328,-2000.0,-1600.0,-320.0
1332,-2000.0,-1600.0,-320.0
1336,-2000.0,-1600.0,-320.0
1340,-2000.0,-1600.0,-320.0
1344,-2000.0,-1600.0,-320.0
1348,-2000.0,-1520.0,-320.0
1352,-2000.0,-1600.0,-320.0
1356,-2000.0,-1600.0,-320.0
1360,-2000.0,-1600.0,-320.0
1364,-2000.0,-1520.0,-320.0
1368,-2000.0,-1600.0,-320.0
1372,-2000.0,-1520.0,-320.0
1376,-2000.0,-1600.0,-400.0
1380,-2000.0,-1520.0,-400.0
1384,-2000.0,-1520.0,-320.0
1388,-2000.0,-1520.0,-400.0
1392,-2000.0,-1520.0,-400.0
1396,-2000.0,-1520.0,-400.0
1400,-1920.0,-1520.0,-400.0
1404,-2000.0,-1520.0,-400.0
1408,-2000.0,-1520.0,-400.0
1412,-2000.0,-1520.0,-400.0
1416,-2000.0,-1440.0,-400.0
1420,-2000.0,-1440.0,-400.0
1424,-2080.0,-1440.0,-480.0
1428,-2000.0,-1440.0,-480.0
1432,-2000.0,-1440.0,-480.0
1436,-2000.0,-1440.0,-400.0
1440,-2000.0,-1440.0,-480.0
1444,-2000.0,-1440.0,-480.0
1448,-2000.0,-1440.0,-480.0
1452,-2000.0,-1440.0,-480.0
1456,-2000.0,-1440.0,-480.0
1460,-2000.0,-1440.0,-480.0
1464,-2080.0,-1440.0,-480.0
1468,-2000.0,-1360.0,-480.0
1472,-2000.0,-1440.0,-480.0
1476,-2000.0,-1360.0,-480.0
1480,-2000.0,-1440.0,-560.0
1484,-2000.0,-1360.0,-480.0
1488,-2000.0,-1360.0,-480.0
1492,-2000.0,-1360.0,-560.0
1496,-2000.0,-1360.0,-560.0
1500,-2000.0,-1360.0,-560.0
1504,-2080.0,-1360.0,-560.0
1508,-2080.0,-1360.0,-560.0
1512,-2080.0,-1360.0,-560.0
1516,-2000.0,-1360.0,-480.0
1520,-2080.0,-1360.0,-560.0
1524,-2080.0,-1360.0,-560.0
1528,-2080.0,-1360.0,-480.0
1532,-2080.0,-1360.0,-640.0
1536,-2080.0,-1280.0,-560.0
1540,-2080.0,-1280.0,-640.0
1544,-2000.0,-1360.0,-640.0
1548,-2080.0,-1360.0,-640.0
1552,-2000.0,-1280.0,-640.0
1556,-2080.0,-1280.0,-640.0
1560,-2080.0,-1280.0,-640.0
1564,-2000.0,-1280.0,-640.0
1568,-2000.0,-1280.0,-640.0
1572,-2080.0,-1280.0,-640.0
1576,-2000.0,-1280.0,-640.0
1580,-2080.0,-1280.0,-720.0
1584,-2000.0,-1200.0,-640.0
1588,-2000.0,-1280.0,-640.0
1592,-2080.0,-1200.0,-640.0
1596,-2000.0,-1280.0,-640.0
1600,-2080.0,-1200.0,-720.0
1604,-2080.0,-1200.0,-640.0
1608,-2080.0,-1200.0,-720.0
1612,-2080.0,-1200.0,-720.0
1616,-2080.0,-1200.0,-720.0
1620,-2080.0,-1200.0,-720.0
1624,-2080.0,-1200.0,-720.0
1628,-2000.0,-1200.0,-720.0
1632,-2080.0,-1200.0,-720.0
1636,-2080.0,-1200.0,-720.0
1640,-2080.0,-1200.0,-720.0
1644,-2000.0,-1200.0,-720.0
1648,-2080.0,-1200.0,-800.0
1652,-2080.0,-1120.0,-720.0
1656,-2080.0,-1120.0,-720.0
1660,-2000.0,-1200.0,-720.0
1664,-2080.0,-1200.0,-720.0
1668,-2080.0,-1120.0,-720.0
1672,-2080.0,-1200.0,-1280.0
1676,-2080.0,-1120.0,-800.0
1680,-2000.0,-1120.0,-800.0
1684,-2080.0,-1120.0,-800.0
1688,-2000.0,-1120.0,-800.0
1692,-2080.0,-1120.0,-800.0
1696,-2080.0,-1120.0,-800.0
1700,-2080.0,-1120.0,-880.0
1704,-2080.0,-1120.0,-800.0
1708,-2080.0,-1120.0,-800.0
1712,-2080.0,-1120.0,-800.0
1716,-2080.0,-1120.0,-800.0
1720,-2080.0,-1040.0,-800.0
1724,-2080.0,-1120.0,-800.0
1728,-2080.0,-1040.0,-800.0
1732,-2080.0,-1040.0,-800.0
1736,-2000.0,-1120.0,-800.0
1740,-2080.0,-1120.0,-800.0
1744,-2080.0,-1040.0,-800.0
1748,-2080.0,-1040.0,-800.0
1752,-2080.0,-1120.0,-880.0
