TimeUs,Ugen,Ur1,Uc1
2120,-80.0,0.0,0.0
2130,0.0,0.0,0.0
2140,0.0,0.0,40.0
2150,0.0,0.0,40.0
2160,0.0,0.0,0.0
2170,-80.0,0.0,0.0
2180,-80.0,0.0,0.0
2190,-80.0,0.0,0.0
2200,-80.0,0.0,40.0
2210,-80.0,0.0,0.0
2220,-80.0,0.0,40.0
2230,-80.0,0.0,40.0
2240,-80.0,0.0,40.0
2250,-80.0,0.0,40.0
2260,-80.0,80.0,40.0
2270,-80.0,0.0,0.0
2280,-80.0,0.0,40.0
2290,-80.0,0.0,40.0
2300,-80.0,0.0,40.0
2310,0.0,0.0,0.0
2320,0.0,0.0,40.0
2330,-80.0,0.0,40.0
2340,-80.0,80.0,0.0
2350,0.0,0.0,40.0
2360,-80.0,0.0,0.0
2370,-80.0,0.0,0.0
2380,0.0,0.0,0.0
2390,0.0,0.0,0.0
2400,0.0,0.0,0.0
2410,-80.0,0.0,0.0
2420,-80.0,0.0,40.0
2430,0.0,80.0,40.0
2440,-80.0,0.0,40.0
2450,-80.0,80.0,40.0
2460,-80.0,0.0,40.0
2470,-80.0,0.0,40.0
2480,-80.0,0.0,40.0
2490,0.0,0.0,40.0
2500,0.0,0.0,40.0
2510,0.0,0.0,0.0
2520,-80.0,0.0,0.0
2530,-80.0,0.0,0.0
2540,-80.0,0.0,40.0
2550,0.0,0.0,40.0
2560,0.0,0.0,0.0
2570,-80.0,0.0,0.0
2580,-80.0,0.0,0.0
2590,-80.0,0.0,0.0
2600,0.0,0.0,40.0
2610,-80.0,0.0,40.0
2620,-80.0,0.0,40.0
2630,0.0,0.0,0.0
2640,0.0,0.0,40.0
2650,0.0,0.0,0.0
2660,-80.0,80.0,0.0
2670,0.0,0.0,0.0
2680,0.0,0.0,40.0
2690,-80.0,0.0,40.0
2700,0.0,-80.0,40.0
2710,-80.0,0.0,0.0
2720,0.0,0.0,40.0
2730,0.0,0.0,40.0
2740,-80.0,0.0,0.0
2750,0.0,0.0,0.0
2760,0.0,0.0,0.0
2770,0.0,0.0,0.0
2780,-80.0,0.0,0.0
2790,0.0,0.0,0.0
2800,-80.0,0.0,0.0
2810,0.0,80.0,0.0
2820,-80.0,0.0,0.0
2830,0.0,0.0,0.0
2840,0.0,0.0,0.0
2850,0.0,0.0,0.0
2860,-80.0,0.0,40.0
2870,0.0,0.0,40.0
2880,-80.0,0.0,0.0
2890,-80.0,0.0,40.0
2900,-80.0,0.0,40.0
2910,-80.0,0.0,0.0
2920,-80.0,0.0,0.0
2930,-80.0,0.0,0.0
2940,0.0,0.0,40.0
2950,0.0,0.0,0.0
2960,0.0,0.0,0.0
2970,0.0,0.0,40.0
2980,0.0,0.0,40.0
2990,-80.0,0.0,0.0
3000,-2000.0,0.0,0.0
3010,-2000.0,-1840.0,0.0
3020,-2000.0,-1840.0,0.0
3030,-2000.0,-1840.0,-40.0
3040,-2000.0,-1760.0,-80.0
3050,-2000.0,-1840.0,-80.0
3060,-2000.0,-1760.0,-80.0
3070,-2000.0,-1760.0,-80.0
3080,-2000.0,-1680.0,-160.0
3090,-2000.0,-1680.0,-160.0
3100,-2000.0,-1680.0,-160.0
3110,-2080.0,-1680.0,-160.0
3120,-2000.0,-1680.0,-200.0
3130,-2000.0,-1600.0,-240.0
3140,-2000.0,-1600.0,-240.0
3150,-2000.0,-1600.0,-280.0
3160,-2000.0,-1520.0,-280.0
3170,-2000.0,-1600.0,-320.0
3180,-2000.0,-1600.0,-320.0
3190,-2000.0,-1520.0,-320.0
3200,-2000.0,-1520.0,-360.0
3210,-2000.0,-1440.0,-360.0
3220,-2000.0,-1520.0,-360.0
3230,-2000.0,-1440.0,-400.0
3240,-2000.0,-1440.0,-400.0
3250,-2000.0,-1440.0,-440.0
3260,-2000.0,-1440.0,-440.0
3270,-2000.0,-1440.0,-440.0
3280,-2000.0,-1360.0,-480.0
3290,-2000.0,-1360.0,-480.0
3300,-2080.0,-1360.0,-520.0
3310,-2000.0,-1360.0,-520.0
3320,-2000.0,-1360.0,-520.0
3330,-2080.0,-1280.0,-560.0
3340,-2080.0,-1280.0,-560.0
3350,-2000.0,-1280.0,-600.0
3360,-2080.0,-1280.0,-600.0
3370,-2080.0,-1280.0,-640.0
3380,-2080.0,-1200.0,-600.0
3390,-2000.0,-1280.0,-640.0
3400,-2000.0,-1200.0,-680.0
3410,-2080.0,-1200.0,-680.0
3420,-2000.0,-1200.0,-720.0
3430,-2080.0,-1200.0,-680.0
3440,-2000.0,-1200.0,-720.0
3450,-2000.0,-1200.0,-720.0
3460,-2000.0,-1120.0,-760.0
3470,-2080.0,-1200.0,-760.0
3480,-2000.0,-1120.0,-760.0
3490,-2000.0,-1120.0,-760.0
3500,-2000.0,-1120.0,-800.0
3510,-2080.0,-1120.0,-800.0
3520,-2000.0,-1120.0,-800.0
3530,-2000.0,-1120.0,-840.0
3540,-2080.0,-1040.0,-800.0
3550,-2080.0,-1120.0,-840.0
3560,-2080.0,-1040.0,-840.0
3570,-2080.0,-1040.0,-880.0
3580,-2080.0,-1040.0,-880.0
3590,-2000.0,-1040.0,-880.0
3600,-2080.0,-960.0,-920.0
3610,-2080.0,-960.0,-920.0
3620,-2080.0,-1040.0,-960.0
3630,-2080.0,-960.0,-960.0
3640,-2080.0,-960.0,-960.0
3650,-2080.0,-960.0,-960.0
3660,-2080.0,-960.0,-960.0
3670,-2080.0,-880.0,-960.0
3680,-2080.0,-960.0,-1000.0
3690,-2080.0,-880.0,-1000.0
3700,-2080.0,-880.0,-1000.0
3710,-2080.0,-880.0,-1040.0
3720,-2080.0,-880.0,-1040.0
3730,-2080.0,-880.0,-1040.0
3740,-2080.0,-880.0,-1040.0
3750,-2080.0,-880.0,-1040.0
3760,-2080.0,-800.0,-1080.0
3770,-2080.0,-800.0,-1080.0
3780,-2080.0,-800.0,-1120.0
3790,-2080.0,-800.0,-1080.0
3800,-2080.0,-800.0,-1120.0
3810,-2080.0,-800.0,-1120.0
3820,-2080.0,-800.0,-1120.0
3830,-2000.0,-800.0,-1120.0
3840,-2080.0,-800.0,-1120.0
3850,-2080.0,-800.0,-1120.0
3860,-2080.0,-800.0,-1160.0
3870,-2080.0,-720.0,-1160.0
3880,-2080.0,-800.0,-1160.0
3890,-2080.0,-720.0,-1160.0
3900,-2080.0,-720.0,-1200.0
3910,-2080.0,-720.0,-1200.0
3920,-2080.0,-720.0,-1200.0
3930,-2080.0,-720.0,-1200.0
3940,-2080.0,-720.0,-1200.0
3950,-2080.0,-720.0,-1240.0
3960,-2080.0,-720.0,-1240.0
3970,-2080.0,-720.0,-1240.0
3980,-2080.0,-720.0,-1240.0
3990,-2080.0,-720.0,-1240.0
4000,1760.0,-720.0,-1280.0
4010,1760.0,3200.0,-1240.0
4020,1760.0,3120.0,-1200.0
4030,1840.0,3040.0,-1160.0
4040,1760.0,3040.0,-1120.0
4050,1760.0,3040.0,-1080.0
4060,1760.0,2960.0,-1080.0
