TimeUs,Ugen,Ur1,Uc1
1212,-3200.0,80.0,-3200.0
1216,-3200.0,80.0,-3200.0
1220,-3120.0,80.0,-3200.0
1224,-3200.0,80.0,-3200.0
1228,-3200.0,0.0,-3200.0
1232,-3200.0,0.0,-3200.0
1236,-3200.0,80.0,-3200.0
1240,-3200.0,0.0,-3200.0
1244,-3200.0,80.0,-3120.0
1248,-3200.0,0.0,-3120.0
1252,-3200.0,80.0,-3120.0
1256,-3120.0,80.0,-3200.0
1260,-3200.0,80.0,-3200.0
1264,-3120.0,80.0,-3200.0
1268,-3120.0,80.0,-3200.0
1272,-3200.0,80.0,-3200.0
1276,-3200.0,80.0,-3200.0
1280,-3200.0,80.0,-3120.0
1284,-3200.0,80.0,-3200.0
1288,-3200.0,80.0,-3200.0
1292,-3120.0,80.0,-3200.0
1296,-3200.0,80.0,-3200.0
1300,-3200.0,0.0,-3200.0
1304,-3200.0,80.0,-3120.0
1308,-3200.0,0.0,-3200.0
1312,-3200.0,80.0,-3120.0
1316,-3120.0,80.0,-3120.0
1320,-3120.0,80.0,-3120.0
1324,-3120.0,80.0,-3200.0
1328,-3120.0,80.0,-3200.0
1332,-3120.0,80.0,-3200.0
1336,-3200.0,80.0,-3200.0
1340,-3200.0,80.0,-3200.0
1344,-3120.0,80.0,-3200.0
1348,-3200.0,80.0,-3120.0
1352,-3200.0,80.0,-3200.0
1356,-3200.0,0.0,-3120.0
1360,-3200.0,80.0,-3120.0
1364,-3200.0,80.0,-3200.0
1368,-3200.0,80.0,-3200.0
1372,-3120.0,80.0,-3200.0
1376,-3200.0,80.0,-3120.0
1380,-3120.0,80.0,-3120.0
1384,-3120.0,80.0,-3200.0
1388,-3200.0,80.0,-3200.0
1392,-3200.0,80.0,-3200.0
1396,-3120.0,80.0,-3200.0
1400,-3200.0,80.0,-3120.0
1404,-3200.0,80.0,-3200.0
1408,-3200.0,80.0,-3200.0
1412,-3200.0,80.0,-3200.0
1416,-3200.0,80.0,-3120.0
1420,-3200.0,80.0,-3200.0
1424,-3200.0,0.0,-3200.0
1428,-3200.0,80.0,-3120.0
1432,-3120.0,80.0,-3120.0
