TimeUs,Ugen,Ur1,Uc1
456,0.0,0.0,0.0
458,40.0,0.0,40.0
460,0.0,0.0,40.0
462,40.0,40.0,0.0
464,0.0,0.0,40.0
466,0.0,0.0,0.0
468,0.0,0.0,40.0
470,0.0,0.0,0.0
472,40.0,0.0,40.0
474,0.0,40.0,40.0
476,40.0,0.0,40.0
478,0.0,40.0,0.0
480,0.0,0.0,0.0
482,40.0,0.0,0.0
484,40.0,40.0,0.0
486,0.0,0.0,40.0
488,40.0,40.0,0.0
490,0.0,0.0,40.0
492,40.0,0.0,40.0
494,0.0,40.0,0.0
496,0.0,0.0,0.0
498,40.0,0.0,40.0
500,40.0,0.0,0.0
502,0.0,0.0,0.0
504,0.0,0.0,0.0
506,0.0,0.0,40.0
508,0.0,40.0,40.0
510,0.0,0.0,0.0
512,40.0,0.0,40.0
514,0.0,0.0,0.0
516,0.0,0.0,40.0
518,0.0,0.0,0.0
520,0.0,0.0,0.0
522,40.0,0.0,0.0
524,0.0,0.0,40.0
526,0.0,0.0,40.0
528,0.0,0.0,40.0
530,0.0,0.0,40.0
532,0.0,40.0,40.0
534,0.0,0.0,40.0
536,0.0,0.0,40.0
538,40.0,0.0,40.0
540,0.0,0.0,0.0
542,0.0,0.0,40.0
544,40.0,0.0,40.0
546,0.0,0.0,40.0
548,40.0,0.0,0.0
550,0.0,0.0,0.0
552,40.0,0.0,40.0
554,0.0,0.0,40.0
556,0.0,0.0,0.0
558,40.0,0.0,40.0
560,40.0,0.0,40.0
562,0.0,0.0,40.0
564,0.0,40.0,40.0
566,0.0,0.0,40.0
568,40.0,0.0,40.0
570,0.0,0.0,40.0
572,0.0,40.0,40.0
574,40.0,40.0,0.0
576,0.0,0.0,40.0
578,0.0,0.0,40.0
580,0.0,0.0,40.0
582,0.0,40.0,40.0
584,0.0,40.0,40.0
586,40.0,0.0,40.0
588,0.0,40.0,40.0
590,0.0,40.0,0.0
592,0.0,0.0,40.0
594,0.0,40.0,40.0
596,0.0,0.0,40.0
598,40.0,40.0,40.0
600,-1800.0,40.0,40.0
602,-1920.0,-1760.0,40.0
604,-1920.0,-1880.0,80.0
606,-1920.0,-1880.0,40.0
608,-1880.0,-1840.0,40.0
610,-1880.0,-1840.0,0.0
612,-1880.0,-1800.0,0.0
614,-1920.0,-1800.0,0.0
616,-1840.0,-1800.0,0.0
618,-1880.0,-1760.0,0.0
620,-1880.0,-1760.0,0.0
622,-1880.0,-1760.0,-40.0
624,-1840.0,-1760.0,-40.0
626,-1800.0,-1720.0,-40.0
628,-1800.0,-1720.0,-40.0
630,-1800.0,-1720.0,-40.0
632,-1800.0,-1720.0,-40.0
634,-1800.0,-1680.0,-40.0
636,-1800.0,-1680.0,-40.0
638,-1800.0,-1680.0,-40.0
640,-1760.0,-1680.0,-80.0
642,-1800.0,-1640.0,-40.0
644,-1760.0,-1640.0,-80.0
646,-1760.0,-1640.0,-80.0
648,-1720.0,-1600.0,-80.0
650,-1760.0,-1600.0,-80.0
652,-1760.0,-1600.0,-80.0
654,-1720.0,-1600.0,-80.0
656,-1720.0,-1560.0,-80.0
658,-1720.0,-1560.0,-80.0
660,-1720.0,-1560.0,-120.0
662,-1680.0,-1560.0,-80.0
664,-1680.0,-1520.0,-120.0
666,-1680.0,-1520.0,-120.0
668,-1680.0,-1520.0,-120.0
670,-1680.0,-1480.0,-120.0
672,-1640.0,-1480.0,-120.0
674,-1680.0,-1480.0,-120.0
676,-1640.0,-1480.0,-120.0
678,-1600.0,-1440.0,-120.0
680,-1600.0,-1440.0,-120.0
682,-1640.0,-1440.0,-160.0
684,-1640.0,-1400.0,-160.0
686,-1560.0,-1440.0,-160.0
688,-1600.0,-1400.0,-160.0
690,-1600.0,-1400.0,-160.0
692,-1600.0,-1400.0,-160.0
694,-1560.0,-1400.0,-160.0
696,-1560.0,-1360.0,-160.0
698,-1560.0,-1320.0,-160.0
700,-1560.0,-1360.0,-160.0
702,-1520.0,-1320.0,-160.0
704,-1520.0,-1280.0,-160.0
706,-1520.0,-1280.0,-160.0
708,-1520.0,-1280.0,-160.0
710,-1520.0,-1280.0,-200.0
712,-1520.0,-1280.0,-200.0
714,-1520.0,-1280.0,-200.0
716,-1520.0,-1240.0,-200.0
718,-1480.0,-1240.0,-200.0
720,-1480.0,-1200.0,-200.0
722,-1480.0,-1200.0,-200.0
724,-1480.0,-1200.0,-200.0
726,-1440.0,-1200.0,-200.0
728,-1440.0,-1200.0,-200.0
730,-1480.0,-1160.0,-200.0
732,-1440.0,-1160.0,-200.0
734,-1440.0,-1160.0,-240.0
736,-1400.0,-1160.0,-240.0
738,-1440.0,-1120.0,-240.0
740,-1400.0,-1120.0,-240.0
742,-1400.0,-1120.0,-200.0
744,-1400.0,-1120.0,-240.0
746,-1400.0,-1080.0,-240.0
748,-1360.0,-1080.0,-240.0
750,-1360.0,-1080.0,-240.0
752,-1360.0,-1040.0,-240.0
754,-1360.0,-1040.0,-240.0
756,-1320.0,-1080.0,-240.0
758,-1360.0,-1040.0,-240.0
760,-1360.0,-1040.0,-240.0
762,-1360.0,-1040.0,-240.0
764,-1320.0,-1000.0,-240.0
766,-1320.0,-1000.0,-240.0
768,-1320.0,-1000.0,-240.0
770,-1280.0,-1000.0,-280.0
772,-1280.0,-960.0,-280.0
774,-1320.0,-960.0,-280.0
776,-1280.0,-960.0,-280.0
778,-1280.0,-960.0,-240.0
780,-1240.0,-960.0,-280.0
782,-1240.0,-920.0,-280.0
784,-1280.0,-920.0,-280.0
786,-1240.0,-920.0,-280.0
788,-1240.0,-880.0,-280.0
790,-1240.0,-880.0,-280.0
792,-1200.0,-880.0,-280.0
794,-1240.0,-880.0,-280.0
796,-1200.0,-880.0,-280.0
798,-1200.0,-840.0,-280.0
800,-1200.0,-840.0,-280.0
802,-1200.0,-840.0,-280.0
804,-1160.0,-800.0,-280.0
806,-1160.0,-800.0,-320.0
808,-1160.0,-800.0,-320.0
810,-1160.0,-800.0,-320.0
812,-1160.0,-800.0,-320.0
814,-1120.0,-760.0,-320.0
816,-1160.0,-760.0,-320.0
818,-1120.0,-760.0,-320.0
820,-1120.0,-720.0,-320.0
822,-1120.0,-720.0,-320.0
824,-1120.0,-720.0,-320.0
826,-1080.0,-720.0,-320.0
828,-1080.0,-680.0,-320.0
830,-1080.0,-720.0,-320.0
832,-1080.0,-720.0,-320.0
834,-1040.0,-680.0,-320.0
836,-1040.0,-640.0,-320.0
838,-1040.0,-640.0,-320.0
840,-1040.0,-680.0,-320.0
842,-1000.0,-640.0,-320.0
844,-1000.0,-640.0,-320.0
846,-1000.0,-600.0,-320.0
848,-1000.0,-600.0,-320.0
850,-1000.0,-600.0,-320.0
852,-960.0,-600.0,-360.0
854,-1000.0,-600.0,-320.0
856,-1000.0,-560.0,-360.0
