Channel              :,CH1,CH2
Frequency            :,499.2Hz,498.3Hz
Period               :,2.003ms,2.007ms
PK-PK                :,3.920V,1.120V
Probe attenuation    :,10X,10X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
60,2000.000000,-2000.000000
61,2000.000000,-1960.000000
62,2000.000000,-1960.000000
63,1960.000000,-1960.000000
64,2000.000000,-1960.000000
65,2000.000000,-1960.000000
66,2000.000000,-1960.000000
67,2000.000000,-1960.000000
68,2000.000000,-2000.000000
69,1960.000000,-2000.000000
70,1960.000000,-1960.000000
71,2000.000000,-1960.000000
72,2000.000000,-2000.000000
73,1960.000000,-1960.000000
74,1960.000000,-2000.000000
75,2000.000000,-1960.000000
76,2000.000000,-1960.000000
77,2000.000000,-2000.000000
78,2000.000000,-1960.000000
79,1960.000000,-2000.000000
80,2000.000000,-2000.000000
81,2000.000000,-1960.000000
82,2000.000000,-2000.000000
83,2000.000000,-1960.000000
84,1960.000000,-1960.000000
85,2000.000000,-1960.000000
86,2000.000000,-1960.000000
87,2000.000000,-2000.000000
88,2000.000000,-1960.000000
89,2000.000000,-2000.000000
90,1960.000000,-2000.000000
91,2000.000000,-1960.000000
92,2000.000000,-1960.000000
93,2000.000000,-2000.000000
94,2000.000000,-1960.000000
95,2000.000000,-2000.000000
96,2000.000000,-1960.000000
97,2000.000000,-1960.000000
98,1960.000000,-2000.000000
99,2000.000000,-1960.000000
100,2000.000000,-2000.000000
101,1960.000000,-1960.000000
102,1960.000000,-2000.000000
103,2000.000000,-1960.000000
104,2000.000000,-1960.000000
105,1960.000000,-2000.000000
106,2000.000000,-1960.000000
107,2000.000000,-1960.000000
108,1960.000000,-1960.000000
109,1960.000000,-1960.000000
110,1960.000000,-1960.000000
111,1960.000000,-1960.000000
112,1960.000000,-1960.000000
113,2000.000000,-1960.000000
114,1960.000000,-2000.000000
115,2000.000000,-1960.000000
116,1960.000000,-1960.000000
117,2000.000000,-1960.000000
118,2000.000000,-2000.000000
119,2000.000000,-1960.000000
120,1960.000000,-1960.000000
121,1960.000000,-2000.000000
122,1960.000000,-1960.000000
123,2000.000000,-2000.000000
124,1960.000000,-2000.000000
125,2000.000000,-1960.000000
126,2000.000000,-2000.000000
127,2000.000000,-1960.000000
128,2000.000000,-2000.000000
129,1960.000000,-2000.000000
130,2000.000000,-1960.000000
131,1960.000000,-2000.000000
132,2000.000000,-2000.000000
133,1960.000000,-2000.000000
134,2000.000000,-1960.000000
135,2000.000000,-1960.000000
136,1960.000000,-1960.000000
