TimeUs,Ugen,Ur1,Uc1
4630,-760.0,240.0,-960.0
4640,-760.0,280.0,-960.0
4650,-720.0,280.0,-960.0
4660,-720.0,280.0,-960.0
4670,-720.0,280.0,-920.0
4680,-720.0,280.0,-960.0
4690,-680.0,280.0,-960.0
4700,-680.0,320.0,-920.0
4710,-680.0,320.0,-960.0
4720,-680.0,320.0,-920.0
4730,-640.0,320.0,-920.0
4740,-640.0,320.0,-920.0
4750,-640.0,320.0,-920.0
4760,-680.0,320.0,-880.0
4770,-600.0,320.0,-920.0
4780,-600.0,360.0,-920.0
4790,-600.0,320.0,-880.0
4800,-640.0,320.0,-880.0
4810,-600.0,320.0,-920.0
4820,-560.0,360.0,-920.0
4830,-560.0,360.0,-880.0
4840,-560.0,360.0,-920.0
4850,-560.0,400.0,-880.0
4860,-560.0,400.0,-880.0
4870,-560.0,360.0,-880.0
4880,-520.0,360.0,-880.0
4890,-520.0,400.0,-880.0
4900,-520.0,400.0,-880.0
4910,-520.0,400.0,-880.0
4920,-520.0,360.0,-880.0
4930,-480.0,400.0,-880.0
4940,-520.0,400.0,-840.0
4950,-480.0,400.0,-840.0
4960,-480.0,400.0,-840.0
4970,-440.0,440.0,-840.0
4980,-480.0,400.0,-840.0
4990,-480.0,400.0,-840.0
5000,-440.0,400.0,-840.0
5010,-440.0,440.0,-840.0
5020,-440.0,400.0,-800.0
5030,-440.0,440.0,-800.0
5040,-400.0,440.0,-800.0
5050,-400.0,440.0,-800.0
5060,-400.0,440.0,-800.0
5070,-400.0,440.0,-760.0
5080,-360.0,440.0,-800.0
5090,-360.0,440.0,-760.0
5100,-400.0,480.0,-760.0
5110,-360.0,440.0,-760.0
5120,-320.0,440.0,-760.0
5130,-320.0,480.0,-760.0
5140,-360.0,480.0,-760.0
5150,-320.0,480.0,-760.0
5160,-320.0,440.0,-720.0
5170,-280.0,480.0,-760.0
5180,-320.0,480.0,-720.0
5190,-320.0,480.0,-760.0
5200,-280.0,480.0,-720.0
5210,-280.0,480.0,-720.0
5220,-280.0,480.0,-720.0
5230,-280.0,520.0,-720.0
5240,-240.0,480.0,-720.0
5250,-240.0,520.0,-720.0
5260,-280.0,520.0,-720.0
5270,-240.0,520.0,-720.0
5280,-200.0,520.0,-680.0
5290,-200.0,520.0,-680.0
5300,-200.0,520.0,-680.0
5310,-160.0,480.0,-680.0
5320,-160.0,520.0,-680.0
5330,-200.0,520.0,-680.0
5340,-160.0,520.0,-640.0
5350,-160.0,520.0,-640.0
5360,-120.0,520.0,-640.0
5370,0.0,520.0,-640.0
5380,-120.0,680.0,-640.0
5390,-120.0,520.0,-600.0
5400,-120.0,560.0,-640.0
5410,-120.0,560.0,-600.0
5420,-80.0,560.0,-600.0
5430,-80.0,520.0,-640.0
5440,-80.0,560.0,-600.0
5450,-120.0,520.0,-600.0
5460,-80.0,560.0,-600.0
5470,-40.0,560.0,-600.0
5480,-40.0,560.0,-600.0
5490,-40.0,560.0,-560.0
5500,-160.0,560.0,-560.0
5510,0.0,480.0,-560.0
5520,0.0,560.0,-560.0
5530,0.0,520.0,-520.0
5540,-40.0,560.0,-520.0
5550,0.0,560.0,-560.0
5560,0.0,560.0,-560.0
5570,0.0,560.0,-520.0
5580,0.0,560.0,-560.0
5590,40.0,560.0,-520.0
5600,40.0,600.0,-520.0
5610,40.0,560.0,-480.0
5620,0.0,560.0,-480.0
5630,80.0,560.0,-480.0
5640,40.0,600.0,-480.0
5650,40.0,560.0,-480.0
5660,80.0,560.0,-480.0
5670,80.0,560.0,-480.0
5680,80.0,600.0,-440.0
5690,80.0,560.0,-440.0
5700,120.0,560.0,-440.0
5710,120.0,600.0,-440.0
5720,120.0,600.0,-440.0
5730,120.0,560.0,-400.0
5740,160.0,560.0,-440.0
5750,160.0,600.0,-400.0
5760,160.0,600.0,-400.0
5770,160.0,600.0,-400.0
5780,200.0,600.0,-400.0
5790,200.0,600.0,-400.0
5800,200.0,600.0,-360.0
5810,200.0,600.0,-360.0
5820,240.0,600.0,-360.0
5830,200.0,640.0,-360.0
5840,200.0,640.0,-360.0
5850,200.0,600.0,-360.0
5860,240.0,600.0,-360.0
5870,240.0,640.0,-360.0
5880,240.0,640.0,-320.0
5890,240.0,640.0,-320.0
5900,280.0,600.0,-320.0
5910,280.0,640.0,-320.0
5920,280.0,640.0,-320.0
5930,280.0,640.0,-320.0
5940,320.0,640.0,-280.0
5950,320.0,640.0,-320.0
5960,320.0,640.0,-280.0
5970,320.0,640.0,-280.0
5980,320.0,640.0,-240.0
5990,360.0,640.0,-280.0
6000,320.0,640.0,-280.0
6010,360.0,640.0,-240.0
6020,360.0,640.0,-240.0
6030,360.0,680.0,-240.0
6040,400.0,640.0,-240.0
6050,400.0,640.0,-200.0
6060,400.0,640.0,-200.0
6070,400.0,640.0,-200.0
6080,400.0,680.0,-200.0
6090,400.0,640.0,-200.0
6100,440.0,640.0,-200.0
6110,400.0,680.0,-160.0
6120,440.0,680.0,-160.0
6130,440.0,680.0,-160.0
6140,480.0,640.0,-160.0
6150,480.0,640.0,-160.0
6160,440.0,640.0,-160.0
6170,480.0,640.0,-160.0
6180,480.0,680.0,-120.0
6190,480.0,640.0,-120.0
6200,480.0,680.0,-120.0
6210,520.0,680.0,-120.0
6220,520.0,680.0,-120.0
6230,520.0,680.0,-120.0
6240,520.0,680.0,-80.0
6250,560.0,640.0,-120.0
6260,520.0,680.0,-80.0
6270,560.0,680.0,-80.0
6280,560.0,680.0,-40.0
6290,560.0,680.0,-40.0
6300,600.0,680.0,-40.0
6310,600.0,680.0,-40.0
6320,600.0,680.0,-40.0
6330,600.0,680.0,-40.0
6340,640.0,680.0,0.0
6350,600.0,680.0,0.0
6360,640.0,680.0,0.0
6370,640.0,680.0,0.0
6380,640.0,680.0,0.0
6390,640.0,680.0,40.0
6400,640.0,680.0,0.0
6410,680.0,680.0,40.0
6420,680.0,680.0,40.0
6430,680.0,680.0,40.0
6440,680.0,680.0,40.0
6450,720.0,680.0,80.0
6460,720.0,720.0,80.0
6470,720.0,680.0,80.0
6480,720.0,680.0,80.0
6490,760.0,680.0,80.0
6500,720.0,720.0,120.0
6510,720.0,720.0,80.0
6520,720.0,680.0,120.0
6530,760.0,680.0,120.0
6540,760.0,680.0,120.0
6550,760.0,720.0,120.0
6560,800.0,720.0,160.0
6570,800.0,720.0,160.0
6580,800.0,720.0,160.0
6590,800.0,720.0,200.0
6600,840.0,680.0,160.0
6610,840.0,720.0,200.0
6620,840.0,720.0,200.0
6630,840.0,720.0,200.0
6640,880.0,720.0,200.0
6650,880.0,720.0,200.0
6660,880.0,680.0,240.0
6670,880.0,720.0,240.0
6680,920.0,680.0,240.0
6690,920.0,720.0,240.0
6700,880.0,720.0,240.0
6710,920.0,680.0,240.0
6720,960.0,680.0,240.0
6730,960.0,760.0,280.0
6740,960.0,720.0,280.0
6750,920.0,720.0,320.0
6760,960.0,680.0,320.0
6770,960.0,720.0,320.0
6780,960.0,720.0,320.0
6790,1000.0,680.0,320.0
6800,1000.0,720.0,320.0
6810,1000.0,720.0,320.0
6820,1000.0,680.0,360.0
6830,1000.0,720.0,360.0
6840,1040.0,680.0,360.0
6850,1000.0,720.0,360.0
6860,1040.0,720.0,400.0
6870,1040.0,720.0,360.0
6880,1080.0,720.0,400.0
6890,1040.0,720.0,400.0
6900,1040.0,720.0,400.0
6910,1040.0,720.0,400.0
6920,1080.0,720.0,400.0
6930,1080.0,720.0,440.0
6940,1080.0,760.0,440.0
6950,1080.0,720.0,440.0
6960,1120.0,720.0,440.0
6970,1120.0,720.0,480.0
6980,1120.0,720.0,480.0
6990,1160.0,720.0,480.0
7000,1160.0,720.0,480.0
7010,1160.0,720.0,480.0
7020,1160.0,720.0,480.0
7030,1200.0,720.0,480.0
7040,1160.0,760.0,480.0
7050,1160.0,720.0,520.0
7060,1200.0,720.0,520.0
7070,1240.0,720.0,520.0
7080,1240.0,760.0,560.0
7090,1240.0,760.0,560.0
7100,1240.0,720.0,560.0
7110,1240.0,720.0,560.0
7120,1240.0,760.0,560.0
7130,1240.0,760.0,600.0
7140,1280.0,720.0,600.0
7150,1320.0,720.0,600.0
7160,1280.0,760.0,600.0
7170,1280.0,760.0,600.0
7180,1280.0,760.0,600.0
7190,1320.0,720.0,640.0
7200,1320.0,760.0,640.0
7210,1320.0,720.0,640.0
7220,1320.0,760.0,640.0
7230,1320.0,720.0,640.0
7240,1360.0,760.0,680.0
7250,1360.0,760.0,640.0
7260,1360.0,760.0,680.0
7270,1360.0,720.0,680.0
7280,1400.0,760.0,720.0
7290,1360.0,760.0,680.0
7300,1360.0,760.0,720.0
7310,1400.0,760.0,720.0
7320,1400.0,760.0,720.0
7330,1400.0,760.0,720.0
7340,1400.0,760.0,760.0
7350,1440.0,760.0,760.0
7360,1440.0,760.0,760.0
7370,1440.0,760.0,760.0
7380,1440.0,760.0,760.0
7390,1480.0,760.0,800.0
7400,1480.0,760.0,760.0
7410,1480.0,760.0,800.0
7420,1520.0,760.0,800.0
7430,1480.0,800.0,800.0
7440,1480.0,760.0,800.0
7450,1520.0,760.0,800.0
7460,1560.0,760.0,840.0
7470,1520.0,760.0,840.0
7480,1520.0,760.0,840.0
7490,1560.0,760.0,840.0
7500,1560.0,760.0,880.0
7510,1560.0,800.0,880.0
7520,1560.0,760.0,880.0
7530,1560.0,760.0,880.0
7540,1600.0,760.0,880.0
7550,1600.0,760.0,880.0
7560,1600.0,800.0,920.0
7570,1560.0,760.0,920.0
7580,1640.0,760.0,920.0
7590,1600.0,800.0,920.0
7600,1600.0,760.0,920.0
7610,1600.0,800.0,920.0
7620,1640.0,760.0,960.0
7630,1680.0,800.0,960.0
7640,1640.0,800.0,1000.0
7650,1640.0,760.0,1000.0
7660,1680.0,760.0,960.0
7670,1720.0,800.0,1000.0
7680,1680.0,800.0,1000.0
7690,1680.0,800.0,1000.0
7700,1680.0,760.0,1000.0
7710,1720.0,760.0,1000.0
7720,1720.0,800.0,1000.0
7730,1720.0,760.0,1040.0
7740,1760.0,760.0,1040.0
7750,1720.0,800.0,1040.0
7760,1760.0,800.0,1080.0
7770,1760.0,760.0,1040.0
7780,1800.0,760.0,1040.0
7790,1760.0,800.0,1080.0
7800,1760.0,800.0,1080.0
7810,1800.0,760.0,1120.0
7820,1800.0,800.0,1080.0
7830,1800.0,800.0,1120.0
7840,1800.0,760.0,1120.0
7850,1840.0,800.0,1120.0
7860,1840.0,800.0,1120.0
7870,1840.0,800.0,1120.0
7880,1840.0,800.0,1160.0
7890,1880.0,800.0,1160.0
7900,1880.0,800.0,1160.0
7910,1880.0,800.0,1160.0
7920,1880.0,760.0,1200.0
7930,1920.0,800.0,1200.0
7940,1920.0,800.0,1200.0
7950,1920.0,800.0,1200.0
7960,1920.0,800.0,1200.0
7970,1960.0,800.0,1200.0
7980,1960.0,800.0,1200.0
7990,1960.0,800.0,1200.0
8000,1960.0,800.0,1240.0
8010,1960.0,800.0,1240.0
8020,1960.0,800.0,1240.0
8030,2000.0,800.0,1240.0
8040,2000.0,800.0,1240.0
8050,1960.0,760.0,1280.0
8060,1960.0,760.0,1280.0
8070,1920.0,720.0,1280.0
8080,1960.0,720.0,1280.0
8090,1920.0,720.0,1280.0
8100,1920.0,680.0,1280.0
8110,1920.0,680.0,1320.0
8120,1920.0,680.0,1320.0
8130,1880.0,640.0,1320.0
8140,1920.0,600.0,1320.0
8150,1880.0,640.0,1320.0
8160,1880.0,600.0,1320.0
8170,1840.0,600.0,1360.0
8180,1840.0,560.0,1360.0
8190,1840.0,560.0,1360.0
8200,1840.0,560.0,1360.0
8210,1840.0,560.0,1360.0
8220,1840.0,520.0,1360.0
8230,1840.0,520.0,1360.0
8240,1800.0,520.0,1360.0
8250,1800.0,480.0,1400.0
8260,1800.0,480.0,1400.0
8270,1800.0,440.0,1400.0
8280,1760.0,480.0,1400.0
8290,1760.0,440.0,1400.0
8300,1760.0,400.0,1400.0
8310,1760.0,440.0,1400.0
8320,1720.0,440.0,1440.0
8330,1720.0,400.0,1400.0
8340,1720.0,400.0,1400.0
8350,1720.0,400.0,1400.0
8360,1720.0,400.0,1400.0
8370,1720.0,400.0,1440.0
8380,1760.0,400.0,1400.0
8390,1720.0,360.0,1440.0
8400,1680.0,360.0,1440.0
8410,1640.0,320.0,1440.0
8420,1680.0,280.0,1440.0
8430,1680.0,320.0,1440.0
8440,1640.0,320.0,1440.0
8450,1640.0,280.0,1440.0
8460,1640.0,280.0,1440.0
8470,1640.0,240.0,1480.0
8480,1600.0,240.0,1440.0
8490,1600.0,200.0,1440.0
8500,1600.0,200.0,1440.0
8510,1600.0,200.0,1440.0
8520,1600.0,200.0,1440.0
8530,1600.0,200.0,1440.0
8540,1600.0,160.0,1440.0
8550,1600.0,200.0,1440.0
8560,1560.0,200.0,1480.0
