index,Rg_Voltage(mV)(Ch1_Ch2),Gen_Voltage(mV)(Ch2),GS_Voltage(mV)(Ch2),Rn_Voltage(mV)(Ch3),DS_Voltage(mV)(Ch4),Rg_Voltage(mV)(Ch1_Ch2_no_Un),GS_Voltage(mV)(Ch1_Ch2_no_Un)
376,0.0,2560.0,2560.0,8400.0,0.0,80.0,2240.0
377,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
378,0.0,2560.0,2560.0,8400.0,0.0,0.0,2320.0
379,0.0,2480.0,2480.0,8400.0,0.0,80.0,2320.0
380,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
381,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
382,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
383,80.0,2560.0,2560.0,8480.0,0.0,80.0,2240.0
384,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
385,0.0,2480.0,2560.0,8400.0,0.0,80.0,2240.0
386,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
387,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
388,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
389,0.0,2480.0,2560.0,8560.0,0.0,0.0,2320.0
390,0.0,2480.0,2560.0,8480.0,-80.0,80.0,2320.0
391,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
392,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
393,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
394,0.0,2480.0,2560.0,8480.0,0.0,80.0,2240.0
395,0.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
396,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
397,0.0,2480.0,2480.0,8480.0,0.0,80.0,2240.0
398,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
399,0.0,2480.0,2560.0,8480.0,0.0,0.0,2320.0
400,80.0,2560.0,2480.0,8480.0,0.0,80.0,2240.0
401,0.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
402,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
403,0.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
404,0.0,2560.0,2560.0,8400.0,0.0,80.0,2320.0
405,0.0,2480.0,2480.0,8480.0,0.0,80.0,2240.0
406,0.0,2560.0,2480.0,8480.0,0.0,0.0,2240.0
407,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
408,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
409,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
410,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
411,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
412,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
413,80.0,2480.0,2560.0,8400.0,0.0,80.0,2320.0
414,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
415,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
416,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
417,0.0,2560.0,2560.0,8480.0,0.0,80.0,2240.0
418,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
419,0.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
420,0.0,2480.0,2560.0,8400.0,0.0,80.0,2320.0
421,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
422,80.0,2480.0,2480.0,8400.0,80.0,0.0,2320.0
423,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
424,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
425,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
426,80.0,2560.0,2480.0,8480.0,0.0,0.0,2320.0
427,80.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
428,0.0,2480.0,2480.0,8480.0,0.0,0.0,2320.0
429,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
430,80.0,2480.0,2560.0,8480.0,-80.0,0.0,2320.0
431,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
432,0.0,2480.0,2480.0,8480.0,0.0,80.0,2240.0
433,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
434,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
435,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
436,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
437,80.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
438,0.0,2560.0,2560.0,8480.0,0.0,0.0,2240.0
439,0.0,2480.0,2560.0,8480.0,0.0,80.0,2240.0
440,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
441,0.0,2480.0,2480.0,8480.0,0.0,0.0,2240.0
442,80.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
443,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
444,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
445,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
446,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
447,80.0,2480.0,2560.0,8480.0,0.0,0.0,2240.0
448,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
449,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
450,0.0,2480.0,2480.0,8400.0,80.0,80.0,2320.0
451,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
452,0.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
453,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
454,80.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
455,0.0,2560.0,2480.0,8480.0,-80.0,80.0,2320.0
456,0.0,2480.0,2480.0,8480.0,0.0,80.0,2320.0
457,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
458,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
459,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
460,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
461,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
462,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
463,80.0,2560.0,2480.0,8400.0,0.0,80.0,2320.0
464,80.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
465,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
466,80.0,2560.0,2640.0,8400.0,0.0,80.0,2320.0
467,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
468,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
469,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
470,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
471,0.0,2560.0,2560.0,8480.0,80.0,80.0,2320.0
472,0.0,2560.0,2480.0,8480.0,0.0,0.0,2320.0
473,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
474,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
475,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
476,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
477,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
478,80.0,2560.0,2560.0,8400.0,0.0,0.0,2240.0
479,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
480,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
481,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
482,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
483,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
484,80.0,2480.0,2560.0,8480.0,0.0,80.0,2240.0
485,80.0,2560.0,2560.0,8400.0,0.0,80.0,2320.0
486,0.0,2560.0,2480.0,8480.0,0.0,80.0,2320.0
487,0.0,2560.0,2560.0,8480.0,0.0,80.0,2240.0
488,80.0,2480.0,2560.0,8480.0,0.0,0.0,2320.0
489,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
490,80.0,2480.0,2560.0,8480.0,0.0,80.0,2240.0
491,80.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
492,80.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
493,80.0,2560.0,2480.0,8480.0,0.0,0.0,2320.0
494,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
495,80.0,2560.0,2560.0,8480.0,0.0,0.0,2320.0
496,0.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
497,0.0,2480.0,2560.0,8480.0,0.0,80.0,2320.0
498,80.0,2560.0,2560.0,8480.0,0.0,80.0,2320.0
499,80.0,2480.0,2480.0,8480.0,0.0,-320.0,2320.0
500,-960.0,1760.0,2560.0,8480.0,0.0,-2240.0,2320.0
501,-2320.0,80.0,2480.0,8480.0,0.0,-2480.0,2320.0
502,-2480.0,-80.0,2560.0,8480.0,0.0,-2400.0,2240.0
503,-2400.0,0.0,2480.0,8480.0,0.0,-2480.0,2240.0
504,-2400.0,0.0,2480.0,8480.0,0.0,-2400.0,2240.0
505,-2400.0,0.0,2480.0,8480.0,0.0,-2400.0,2240.0
506,-2400.0,0.0,2480.0,8480.0,0.0,-2320.0,2240.0
507,-2320.0,0.0,2400.0,8480.0,-80.0,-2400.0,2240.0
508,-2320.0,-80.0,2480.0,8480.0,0.0,-2400.0,2160.0
509,-2320.0,0.0,2400.0,8480.0,0.0,-2320.0,2160.0
510,-2320.0,0.0,2400.0,8480.0,0.0,-2320.0,2160.0
511,-2320.0,0.0,2400.0,8480.0,80.0,-2320.0,2160.0
512,-2320.0,0.0,2400.0,8400.0,0.0,-2320.0,2160.0
513,-2320.0,0.0,2400.0,8480.0,0.0,-2320.0,2160.0
514,-2240.0,0.0,2400.0,8480.0,0.0,-2240.0,2080.0
515,-2240.0,-80.0,2320.0,8480.0,0.0,-2240.0,2080.0
516,-2240.0,0.0,2320.0,8480.0,0.0,-2240.0,2080.0
517,-2240.0,0.0,2320.0,8480.0,0.0,-2240.0,2080.0
518,-2240.0,0.0,2320.0,8400.0,0.0,-2240.0,2080.0
519,-2240.0,0.0,2320.0,8480.0,0.0,-2240.0,2080.0
520,-2240.0,0.0,2320.0,8480.0,0.0,-2240.0,2080.0
521,-2160.0,0.0,2320.0,8480.0,0.0,-2160.0,2080.0
522,-2160.0,0.0,2320.0,8480.0,0.0,-2160.0,2000.0
523,-2160.0,0.0,2240.0,8480.0,0.0,-2240.0,2080.0
524,-2160.0,0.0,2320.0,8480.0,0.0,-2160.0,2080.0
525,-2160.0,0.0,2320.0,8480.0,0.0,-2160.0,2000.0
526,-2080.0,0.0,2240.0,8480.0,0.0,-2080.0,2000.0
527,-2160.0,0.0,2240.0,8480.0,0.0,-2160.0,2000.0
528,-2080.0,0.0,2160.0,8400.0,0.0,-2080.0,2000.0
529,-2160.0,0.0,2160.0,8480.0,0.0,-2080.0,1920.0
530,-2080.0,0.0,2160.0,8480.0,0.0,-2080.0,1920.0
531,-2080.0,0.0,2320.0,8480.0,0.0,-2080.0,1920.0
532,-2080.0,0.0,2160.0,8480.0,0.0,-2080.0,1920.0
533,-2080.0,0.0,2160.0,8400.0,0.0,-2080.0,1920.0
534,-2080.0,0.0,2160.0,8480.0,0.0,-2080.0,1920.0
535,-2000.0,0.0,2160.0,8480.0,0.0,-2000.0,1920.0
536,-2000.0,-80.0,2160.0,8480.0,0.0,-2000.0,1840.0
537,-2080.0,0.0,2080.0,8480.0,0.0,-2000.0,1920.0
538,-2080.0,0.0,2080.0,8480.0,0.0,-2000.0,1840.0
539,-2000.0,0.0,2080.0,8480.0,0.0,-2000.0,1840.0
540,-2080.0,0.0,2160.0,8480.0,0.0,-2000.0,1840.0
541,-2080.0,0.0,2080.0,8400.0,0.0,-2000.0,1840.0
542,-2000.0,0.0,2080.0,8480.0,0.0,-2000.0,1840.0
543,-2000.0,0.0,2080.0,8400.0,0.0,-1920.0,1760.0
544,-2000.0,0.0,2080.0,8480.0,0.0,-1920.0,1760.0
545,-2000.0,0.0,2080.0,8480.0,0.0,-1920.0,1760.0
546,-2000.0,0.0,2000.0,8480.0,0.0,-1920.0,1760.0
547,-2080.0,0.0,2000.0,8400.0,0.0,-1920.0,1840.0
548,-2000.0,0.0,2000.0,8480.0,80.0,-1920.0,1840.0
549,-1920.0,0.0,2000.0,8400.0,0.0,-1920.0,1760.0
550,-2000.0,0.0,2000.0,8400.0,0.0,-1840.0,1760.0
551,-2000.0,0.0,2000.0,8400.0,80.0,-1920.0,1680.0
552,-2000.0,0.0,2000.0,8400.0,80.0,-1840.0,1760.0
553,-2000.0,0.0,2080.0,8400.0,160.0,-1840.0,1760.0
554,-2000.0,0.0,2000.0,8400.0,160.0,-1840.0,1760.0
555,-2000.0,0.0,2000.0,8400.0,160.0,-1840.0,1760.0
556,-2000.0,0.0,2000.0,8400.0,160.0,-1840.0,1760.0
557,-2000.0,0.0,2000.0,8400.0,160.0,-1760.0,1680.0
558,-2000.0,0.0,2000.0,8320.0,240.0,-1840.0,1680.0
559,-2000.0,0.0,2000.0,8320.0,240.0,-1760.0,1680.0
560,-2000.0,0.0,2000.0,8320.0,240.0,-1760.0,1680.0
561,-2000.0,-80.0,1920.0,8320.0,320.0,-1760.0,1680.0
562,-2000.0,0.0,2000.0,8240.0,320.0,-1760.0,1600.0
563,-2000.0,0.0,2000.0,8240.0,320.0,-1760.0,1600.0
564,-2000.0,0.0,2000.0,8240.0,320.0,-1760.0,1600.0
565,-2000.0,0.0,1920.0,8160.0,400.0,-1760.0,1680.0
566,-2000.0,0.0,2000.0,8160.0,400.0,-1760.0,1600.0
567,-2000.0,0.0,2000.0,8160.0,400.0,-1760.0,1680.0
568,-2000.0,0.0,2000.0,8080.0,480.0,-1680.0,1600.0
569,-2000.0,0.0,2000.0,8080.0,480.0,-1680.0,1600.0
570,-2000.0,0.0,2000.0,8080.0,560.0,-1680.0,1600.0
571,-2000.0,0.0,2000.0,8000.0,560.0,-1680.0,1600.0
572,-2000.0,0.0,2000.0,8000.0,560.0,-1680.0,1600.0
573,-2000.0,0.0,2000.0,8000.0,560.0,-1680.0,1520.0
574,-2000.0,0.0,2000.0,7920.0,640.0,-1680.0,1520.0
575,-2000.0,-80.0,2000.0,7920.0,640.0,-1680.0,1520.0
576,-2000.0,0.0,2000.0,7920.0,720.0,-1680.0,1520.0
577,-2000.0,0.0,2000.0,7840.0,720.0,-1680.0,1520.0
578,-2000.0,0.0,2000.0,7840.0,720.0,-1600.0,1440.0
579,-2000.0,0.0,2000.0,7840.0,720.0,-1600.0,1520.0
580,-2000.0,0.0,2000.0,7840.0,800.0,-1600.0,1440.0
581,-2000.0,0.0,2000.0,7760.0,880.0,-1600.0,1440.0
582,-2000.0,0.0,2000.0,7680.0,880.0,-1600.0,1440.0
583,-2000.0,0.0,2000.0,7680.0,880.0,-1600.0,1440.0
584,-1920.0,0.0,2000.0,7680.0,960.0,-1600.0,1440.0
585,-2000.0,0.0,2000.0,7600.0,960.0,-1600.0,1440.0
586,-2000.0,0.0,2000.0,7600.0,960.0,-1520.0,1360.0
587,-2000.0,0.0,2000.0,7520.0,960.0,-1600.0,1440.0
588,-2000.0,0.0,2000.0,7520.0,1040.0,-1520.0,1360.0
589,-2000.0,0.0,2000.0,7520.0,1040.0,-1520.0,1360.0
590,-2000.0,0.0,2000.0,7520.0,1120.0,-1520.0,1440.0
591,-2000.0,0.0,2000.0,7440.0,1120.0,-1520.0,1360.0
592,-2000.0,0.0,1920.0,7360.0,1200.0,-1520.0,1360.0
593,-2080.0,0.0,2000.0,7360.0,1200.0,-1520.0,1360.0
594,-2000.0,0.0,1920.0,7360.0,1280.0,-1520.0,1360.0
595,-1920.0,-80.0,2000.0,7280.0,1280.0,-1440.0,1360.0
596,-2000.0,0.0,2000.0,7280.0,1360.0,-1440.0,1360.0
597,-2000.0,0.0,1920.0,7200.0,1360.0,-1440.0,1360.0
598,-1920.0,0.0,2000.0,7200.0,1440.0,-1440.0,1360.0
599,-2000.0,0.0,2000.0,7120.0,1360.0,-1440.0,1360.0
600,-2000.0,0.0,2000.0,7040.0,1520.0,-1440.0,1360.0
601,-2000.0,-80.0,1920.0,7040.0,1600.0,-1440.0,1360.0
602,-2000.0,0.0,1920.0,7040.0,1600.0,-1440.0,1280.0
603,-1920.0,0.0,1920.0,6960.0,1600.0,-1440.0,1280.0
604,-1920.0,0.0,1920.0,6960.0,1680.0,-1440.0,1280.0
605,-2000.0,0.0,2000.0,6880.0,1760.0,-1360.0,1280.0
606,-2000.0,0.0,2000.0,6800.0,1840.0,-1360.0,1280.0
607,-2000.0,0.0,2000.0,6800.0,1840.0,-1360.0,1200.0
608,-2000.0,0.0,2000.0,6720.0,1920.0,-1360.0,1280.0
609,-1920.0,0.0,2000.0,6640.0,2000.0,-1360.0,1280.0
610,-1920.0,0.0,2000.0,6640.0,2000.0,-1360.0,1200.0
611,-2000.0,0.0,2000.0,6560.0,2080.0,-1360.0,1200.0
612,-1920.0,0.0,2000.0,6560.0,2160.0,-1360.0,1200.0
613,-1920.0,0.0,2000.0,6400.0,2240.0,-1360.0,1200.0
614,-1920.0,0.0,1920.0,6400.0,2240.0,-1360.0,1200.0
615,-1920.0,-80.0,2000.0,6320.0,2320.0,-1360.0,1200.0
616,-1920.0,0.0,2000.0,6320.0,2400.0,-1280.0,1200.0
617,-1920.0,0.0,2000.0,6240.0,2560.0,-1360.0,1200.0
618,-1920.0,0.0,2000.0,6160.0,2560.0,-1360.0,1200.0
619,-1920.0,0.0,1920.0,6160.0,2640.0,-1280.0,1200.0
620,-1920.0,0.0,1920.0,6000.0,2720.0,-1360.0,1200.0
621,-1920.0,0.0,1920.0,5920.0,2800.0,-1280.0,1120.0
622,-1920.0,0.0,2000.0,5840.0,2880.0,-1280.0,1120.0
623,-1920.0,0.0,2000.0,5760.0,3040.0,-1280.0,1120.0
624,-1920.0,0.0,1920.0,5680.0,3120.0,-1280.0,1120.0
625,-1920.0,0.0,1920.0,5600.0,3280.0,-1280.0,1120.0
626,-1920.0,0.0,1920.0,5520.0,3360.0,-1280.0,1120.0
627,-1920.0,0.0,1920.0,5360.0,3440.0,-1200.0,1120.0
628,-1920.0,0.0,1920.0,5280.0,3520.0,-1280.0,1120.0
629,-1920.0,0.0,1920.0,5200.0,3600.0,-1200.0,1120.0
630,-1920.0,0.0,1920.0,5120.0,3760.0,-1280.0,1120.0
631,-1920.0,0.0,1920.0,4960.0,3840.0,-1200.0,1040.0
632,-1840.0,0.0,1920.0,4960.0,4000.0,-1200.0,1040.0
633,-1840.0,0.0,1920.0,4800.0,4080.0,-1200.0,1120.0
634,-1840.0,0.0,1920.0,4720.0,4240.0,-1200.0,1040.0
635,-1920.0,0.0,1920.0,4560.0,4320.0,-1200.0,1040.0
636,-1840.0,0.0,1920.0,4480.0,4400.0,-1200.0,1040.0
637,-1840.0,0.0,1920.0,4320.0,4560.0,-1200.0,1040.0
638,-1920.0,0.0,1920.0,4240.0,4720.0,-1200.0,1040.0
639,-1840.0,0.0,1920.0,4160.0,4800.0,-1200.0,1040.0
640,-1920.0,0.0,1920.0,4000.0,4960.0,-1120.0,1040.0
641,-1840.0,0.0,1920.0,3920.0,4960.0,-1120.0,1040.0
642,-1840.0,0.0,1840.0,3760.0,5200.0,-1200.0,1040.0
643,-1840.0,0.0,1840.0,3680.0,5280.0,-1120.0,1040.0
644,-1760.0,0.0,1920.0,3520.0,5360.0,-1120.0,960.0
645,-1760.0,0.0,1840.0,3440.0,5520.0,-1200.0,1040.0
646,-1760.0,0.0,1840.0,3280.0,5680.0,-1120.0,960.0
647,-1760.0,0.0,1840.0,3120.0,5760.0,-1120.0,960.0
648,-1760.0,0.0,1840.0,3040.0,5840.0,-1120.0,960.0
649,-1760.0,0.0,1840.0,2880.0,6000.0,-1120.0,960.0
650,-1760.0,0.0,1840.0,2800.0,6160.0,-1120.0,960.0
651,-1760.0,0.0,1840.0,2640.0,6320.0,-1040.0,960.0
652,-1760.0,0.0,1840.0,2560.0,6400.0,-1120.0,960.0
653,-1760.0,0.0,1840.0,2480.0,6560.0,-1120.0,960.0
654,-1760.0,0.0,1840.0,2320.0,6640.0,-1040.0,880.0
655,-1680.0,0.0,1840.0,2240.0,6800.0,-1120.0,960.0
656,-1680.0,-80.0,1840.0,2080.0,6880.0,-1040.0,960.0
657,-1680.0,0.0,1840.0,1920.0,6960.0,-1040.0,880.0
658,-1680.0,0.0,1760.0,1840.0,7120.0,-1040.0,880.0
659,-1680.0,0.0,1840.0,1680.0,7200.0,-1040.0,880.0
660,-1680.0,0.0,1760.0,1600.0,7360.0,-1040.0,880.0
661,-1600.0,0.0,1840.0,1440.0,7440.0,-1040.0,960.0
662,-1600.0,0.0,1760.0,1280.0,7520.0,-1040.0,880.0
663,-1600.0,0.0,1760.0,1200.0,7600.0,-1040.0,880.0
664,-1600.0,0.0,1760.0,1120.0,7760.0,-1040.0,880.0
665,-1600.0,0.0,1760.0,1040.0,7760.0,-1040.0,880.0
666,-1520.0,0.0,1760.0,960.0,7920.0,-1040.0,880.0
667,-1600.0,0.0,1760.0,880.0,8080.0,-1040.0,880.0
668,-1600.0,0.0,1680.0,720.0,8080.0,-960.0,880.0
669,-1520.0,0.0,1760.0,640.0,8080.0,-1040.0,800.0
670,-1520.0,0.0,1680.0,560.0,8160.0,-960.0,880.0
671,-1520.0,0.0,1680.0,480.0,8240.0,-960.0,880.0
672,-1520.0,0.0,1680.0,480.0,8240.0,-960.0,880.0
673,-1520.0,0.0,1680.0,400.0,8320.0,-960.0,800.0
674,-1520.0,0.0,1600.0,320.0,8320.0,-960.0,800.0
675,-1440.0,0.0,1680.0,320.0,8320.0,-960.0,880.0
676,-1440.0,0.0,1600.0,240.0,8400.0,-960.0,800.0
677,-1440.0,0.0,1600.0,160.0,8400.0,-960.0,800.0
678,-1440.0,0.0,1600.0,160.0,8400.0,-960.0,800.0
679,-1440.0,0.0,1600.0,80.0,8480.0,-960.0,800.0
680,-1440.0,0.0,1520.0,80.0,8480.0,-960.0,800.0
681,-1360.0,0.0,1520.0,80.0,8480.0,-960.0,800.0
682,-1440.0,0.0,1520.0,80.0,8480.0,-960.0,800.0
683,-1360.0,0.0,1520.0,80.0,8480.0,-880.0,800.0
684,-1360.0,0.0,1520.0,0.0,8480.0,-880.0,800.0
685,-1360.0,0.0,1440.0,0.0,8480.0,-960.0,800.0
686,-1360.0,0.0,1520.0,0.0,8480.0,-880.0,720.0
687,-1360.0,0.0,1440.0,0.0,8480.0,-880.0,800.0
688,-1280.0,0.0,1440.0,0.0,8560.0,-880.0,800.0
689,-1280.0,0.0,1440.0,0.0,8480.0,-880.0,800.0
690,-1280.0,0.0,1440.0,-80.0,8560.0,-880.0,800.0
691,-1280.0,0.0,1440.0,0.0,8560.0,-880.0,720.0
692,-1360.0,0.0,1440.0,-80.0,8560.0,-880.0,720.0
693,-1280.0,0.0,1440.0,-80.0,8560.0,-800.0,720.0
694,-1200.0,0.0,1440.0,-80.0,8560.0,-880.0,720.0
695,-1280.0,0.0,1360.0,0.0,8560.0,-880.0,720.0
696,-1280.0,0.0,1360.0,-80.0,8560.0,-880.0,720.0
697,-1200.0,0.0,1360.0,-80.0,8560.0,-880.0,720.0
698,-1200.0,0.0,1360.0,-80.0,8560.0,-880.0,640.0
699,-1200.0,0.0,1360.0,-80.0,8560.0,-800.0,720.0
700,-1200.0,0.0,1360.0,-80.0,8560.0,-880.0,720.0
701,-1200.0,0.0,1360.0,-80.0,8480.0,-800.0,640.0
702,-1200.0,0.0,1360.0,-80.0,8560.0,-800.0,640.0
703,-1200.0,-80.0,1360.0,-80.0,8560.0,-880.0,720.0
704,-1200.0,0.0,1280.0,-80.0,8560.0,-800.0,720.0
705,-1120.0,0.0,1280.0,-80.0,8560.0,-800.0,720.0
706,-1200.0,0.0,1280.0,-80.0,8560.0,-800.0,640.0
707,-1120.0,0.0,1280.0,-80.0,8560.0,-800.0,640.0
708,-1120.0,0.0,1280.0,0.0,8560.0,-800.0,640.0
709,-1120.0,0.0,1280.0,0.0,8560.0,-800.0,640.0
710,-1120.0,0.0,1040.0,-80.0,8560.0,-800.0,640.0
711,-1120.0,0.0,1280.0,-80.0,8480.0,-800.0,640.0
712,-1040.0,0.0,1200.0,-80.0,8560.0,-800.0,640.0
713,-1120.0,0.0,1200.0,-80.0,8560.0,-720.0,640.0
714,-1120.0,0.0,1200.0,-80.0,8560.0,-800.0,640.0
715,-1040.0,0.0,1200.0,-80.0,8560.0,-720.0,640.0
716,-1040.0,0.0,1200.0,-80.0,8560.0,-720.0,560.0
717,-1040.0,0.0,1200.0,-80.0,8560.0,-720.0,640.0
718,-1040.0,0.0,1200.0,0.0,8560.0,-720.0,560.0
719,-1040.0,0.0,1200.0,-80.0,8560.0,-720.0,560.0
720,-1040.0,0.0,1200.0,-80.0,8560.0,-720.0,640.0
721,-1040.0,0.0,1120.0,-80.0,8560.0,-720.0,640.0
722,-1040.0,0.0,1120.0,-80.0,8560.0,-720.0,560.0
723,-1040.0,0.0,1120.0,0.0,8560.0,-720.0,560.0
724,-960.0,-80.0,1120.0,-80.0,8560.0,-720.0,640.0
725,-960.0,0.0,1120.0,-80.0,8560.0,-720.0,560.0
726,-960.0,0.0,1120.0,-80.0,8560.0,-720.0,560.0
727,-960.0,0.0,1120.0,-80.0,8560.0,-640.0,560.0
728,-960.0,0.0,1120.0,-160.0,8560.0,-640.0,560.0
729,-960.0,0.0,1120.0,-80.0,8560.0,-720.0,560.0
730,-960.0,0.0,1040.0,-80.0,8560.0,-720.0,560.0
731,-880.0,0.0,1040.0,-80.0,8560.0,-720.0,560.0
732,-960.0,0.0,1040.0,-80.0,8560.0,-720.0,560.0
733,-960.0,0.0,1040.0,-80.0,8560.0,-640.0,560.0
734,-960.0,0.0,1040.0,0.0,8560.0,-720.0,480.0
735,-960.0,0.0,1040.0,-80.0,8560.0,-640.0,480.0
736,-880.0,0.0,1040.0,-80.0,8560.0,-720.0,480.0
737,-880.0,0.0,1040.0,-80.0,8480.0,-640.0,560.0
738,-880.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
739,-880.0,0.0,1040.0,-80.0,8560.0,-640.0,480.0
740,-880.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
741,-880.0,0.0,1040.0,-80.0,8560.0,-640.0,560.0
742,-880.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
743,-880.0,0.0,960.0,-80.0,8560.0,-640.0,560.0
744,-880.0,0.0,960.0,0.0,8560.0,-640.0,480.0
745,-800.0,0.0,960.0,-80.0,8560.0,-560.0,480.0
746,-880.0,0.0,960.0,-80.0,8560.0,-720.0,480.0
747,-800.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
748,-880.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
749,-800.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
750,-800.0,0.0,960.0,-80.0,8560.0,-560.0,560.0
751,-800.0,0.0,960.0,-80.0,8640.0,-640.0,480.0
752,-800.0,0.0,880.0,-80.0,8560.0,-560.0,480.0
753,-800.0,0.0,880.0,-80.0,8560.0,-640.0,480.0
754,-800.0,0.0,880.0,-80.0,8560.0,-560.0,480.0
755,-800.0,0.0,960.0,-80.0,8560.0,-640.0,480.0
756,-800.0,0.0,880.0,-80.0,8560.0,-640.0,480.0
757,-800.0,0.0,880.0,-80.0,8560.0,-640.0,480.0
758,-800.0,0.0,880.0,-80.0,8560.0,-640.0,480.0
759,-800.0,0.0,880.0,-80.0,8560.0,-560.0,480.0
760,-800.0,0.0,880.0,-80.0,8560.0,-560.0,480.0
761,-800.0,0.0,880.0,-80.0,8560.0,-560.0,400.0
762,-720.0,0.0,880.0,-80.0,8560.0,-560.0,400.0
