Channel              :,CH1,CH2
Frequency            :,601.5Hz,599.7Hz
Period               :,1.663ms,1.668ms
PK-PK                :,3.520V,3.120V
Probe attenuation    :,10X,10X
Voltage per ADC value:,5.000000mV,5.000000mV
Time interval        :,1.00000uS,1.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
88,80.000000,-880.000000
89,160.000000,-880.000000
90,240.000000,-880.000000
91,240.000000,-880.000000
92,160.000000,-880.000000
93,240.000000,-880.000000
94,160.000000,-880.000000
95,160.000000,-880.000000
96,160.000000,-880.000000
97,240.000000,-880.000000
98,160.000000,-880.000000
99,240.000000,-960.000000
100,240.000000,-880.000000
101,240.000000,-880.000000
102,240.000000,-880.000000
103,240.000000,-880.000000
104,240.000000,-960.000000
105,240.000000,-880.000000
106,240.000000,-880.000000
107,240.000000,-880.000000
108,320.000000,-880.000000
109,240.000000,-880.000000
110,240.000000,-960.000000
111,240.000000,-960.000000
112,240.000000,-880.000000
113,320.000000,-880.000000
114,240.000000,-880.000000
115,240.000000,-880.000000
116,320.000000,-960.000000
117,320.000000,-880.000000
118,320.000000,-960.000000
119,320.000000,-960.000000
120,320.000000,-880.000000
121,320.000000,-880.000000
122,320.000000,-880.000000
123,320.000000,-960.000000
124,320.000000,-880.000000
125,320.000000,-960.000000
126,400.000000,-960.000000
127,320.000000,-960.000000
128,320.000000,-960.000000
129,400.000000,-880.000000
130,400.000000,-960.000000
131,400.000000,-960.000000
132,400.000000,-880.000000
133,400.000000,-960.000000
134,400.000000,-960.000000
135,400.000000,-960.000000
136,400.000000,-960.000000
137,320.000000,-960.000000
138,400.000000,-960.000000
139,400.000000,-960.000000
140,400.000000,-960.000000
141,400.000000,-1040.000000
142,400.000000,-960.000000
143,480.000000,-960.000000
144,400.000000,-960.000000
145,400.000000,-960.000000
146,480.000000,-960.000000
147,480.000000,-960.000000
148,400.000000,-1040.000000
149,400.000000,-1040.000000
150,400.000000,-960.000000
151,400.000000,-960.000000
152,480.000000,-960.000000
153,480.000000,-960.000000
154,480.000000,-1040.000000
155,480.000000,-1040.000000
156,480.000000,-1040.000000
157,480.000000,-1040.000000
158,480.000000,-960.000000
159,480.000000,-1040.000000
160,480.000000,-1040.000000
161,480.000000,-1040.000000
162,480.000000,-1040.000000
163,480.000000,-1040.000000
164,480.000000,-960.000000
165,480.000000,-960.000000
166,480.000000,-1040.000000
167,480.000000,-1040.000000
168,480.000000,-1040.000000
169,560.000000,-1040.000000
170,480.000000,-1040.000000
171,560.000000,-1040.000000
172,560.000000,-1040.000000
173,480.000000,-1040.000000
174,480.000000,-1040.000000
175,480.000000,-1120.000000
176,560.000000,-1040.000000
177,480.000000,-1040.000000
178,560.000000,-1040.000000
179,560.000000,-1040.000000
180,560.000000,-1040.000000
181,560.000000,-1040.000000
182,560.000000,-1120.000000
183,480.000000,-1120.000000
184,560.000000,-1120.000000
185,560.000000,-1120.000000
186,560.000000,-1120.000000
187,560.000000,-1120.000000
188,560.000000,-1120.000000
189,560.000000,-1120.000000
190,560.000000,-1120.000000
191,560.000000,-1120.000000
192,560.000000,-1120.000000
193,560.000000,-1120.000000
194,560.000000,-1120.000000
195,560.000000,-1120.000000
196,560.000000,-1120.000000
197,560.000000,-1120.000000
198,560.000000,-1120.000000
199,560.000000,-1120.000000
200,560.000000,-1120.000000
201,560.000000,-1120.000000
202,560.000000,-1120.000000
203,560.000000,-1120.000000
204,560.000000,-1120.000000
205,560.000000,-1120.000000
206,640.000000,-1120.000000
207,640.000000,-1200.000000
208,560.000000,-1120.000000
209,560.000000,-1120.000000
210,640.000000,-1120.000000
211,640.000000,-1200.000000
212,640.000000,-1200.000000
213,640.000000,-1200.000000
214,640.000000,-1200.000000
215,560.000000,-1200.000000
216,640.000000,-1200.000000
217,640.000000,-1200.000000
218,640.000000,-1200.000000
219,640.000000,-1200.000000
220,640.000000,-1200.000000
221,560.000000,-1200.000000
222,640.000000,-1200.000000
223,640.000000,-1200.000000
224,640.000000,-1280.000000
225,640.000000,-1280.000000
226,640.000000,-1280.000000
227,640.000000,-1200.000000
228,640.000000,-1280.000000
229,640.000000,-1280.000000
230,640.000000,-1280.000000
231,640.000000,-1280.000000
232,640.000000,-1280.000000
233,640.000000,-1280.000000
234,640.000000,-1200.000000
235,640.000000,-1280.000000
236,640.000000,-1280.000000
237,720.000000,-1280.000000
238,640.000000,-1280.000000
239,640.000000,-1280.000000
240,720.000000,-1280.000000
241,640.000000,-1280.000000
242,640.000000,-1360.000000
243,720.000000,-1360.000000
244,720.000000,-1280.000000
245,720.000000,-1280.000000
246,800.000000,-1360.000000
247,640.000000,-1280.000000
248,720.000000,-1360.000000
249,720.000000,-1360.000000
250,720.000000,-1360.000000
251,720.000000,-1360.000000
252,720.000000,-1360.000000
253,720.000000,-1280.000000
254,720.000000,-1360.000000
255,720.000000,-1360.000000
256,720.000000,-1360.000000
257,720.000000,-1360.000000
258,720.000000,-1360.000000
259,720.000000,-1360.000000
260,720.000000,-1360.000000
